,volume_id,title,year,page,sentence,keyword,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,siebert_sent_score,v_sent,bertweet_sent_score,bertweet_sent,siebert_sent
3207,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,348,30,Frontier,,,A study of contrasts to other Spanish frontiers where the mission was the frontier institution.,0.0,-0.0625,0.9985873699188232,Neutral,0.9715461134910583,NEU,POSITIVE
3208,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,348,38,Frontier,,NM,An eighteenth-century translation with details about the trade in captives along the New Mexican frontier and also data on settlement patterns.,0.0,0.068181818,0.9987829327583313,Neutral,0.9765773415565491,NEU,POSITIVE
3209,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,348,44,Frontier,,AZ,Indian relations were perhaps the most important element in the multicultural frontier of Hispanic Arizona.,0.2716,0.45,0.9981473684310913,Neutral,0.7458497285842896,POS,POSITIVE
3210,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,363,3,Frontier,,NM,Insights into the genízaro situation on the frontier.,0.0,0.0,0.9985837936401367,Neutral,0.9674226641654968,NEU,POSITIVE
3211,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,374,27,Frontier,,,Good background on an important frontier figure who did become involved in the slave trade.,0.5719,0.55,0.998749852180481,Positive,0.8736290335655212,POS,POSITIVE
3212,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,376,27,Frontier,,,A compilation whose earlier volumes contain numerous documents about the Anglo-French wars on the northern frontier and Indians being seized by the English.,-0.5574,0.0,0.9977973699569702,Negative,0.8655543923377991,NEU,POSITIVE
3213,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,396,33,Frontier,,,A social history of the colonial wars during which Deerfield was on the frontier where raids and the taking of captives were common.,-0.5574,-0.133333333,0.9987919926643372,Negative,0.6425467729568481,NEU,POSITIVE
3214,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,399,0,Frontier,,,389 them numerous documents about the Anglo-French wars on the northern frontier and Indians being seized by the English.,-0.5574,0.0,0.9936422109603882,Negative,0.6602849364280701,NEU,POSITIVE
3215,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,420,29,Frontier,,,"However, a greater demand for labor changed this on the frontier and harsh slave codes were enacted.",-0.2263,0.15,-0.9895452857017517,Neutral,0.9140836596488953,NEU,NEGATIVE
3216,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,424,22,Frontier,,Indian frontier,An account of the role of African Americans on the Indian frontier of this region.,0.0,0.0,0.9987698197364807,Neutral,0.9768622517585754,NEU,POSITIVE
3217,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,458,34,Frontier,,,A discussion of the wars that were caused by the chaos on the frontier and aggravated by the seizure of captives.,-0.8807,0.0,0.9985156655311584,Negative,-0.8353732824325562,NEG,POSITIVE
3218,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,459,36,Frontier,,PA,Provides background information on the hostile eighteenthcentury Pennsylvania frontier where death and captive seizure were common.,-0.7579,-0.05,0.9987778067588806,Negative,-0.8579287528991699,NEG,POSITIVE
3219,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,460,34,Frontier,,NY,A study of the taking of white captives on the New York frontier. 3266.,0.0,0.068181818,0.9979720711708069,Neutral,0.9468775391578674,NEU,POSITIVE
3220,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,465,33,Frontier,,,"In the early days of frontier advancement of the Southwest, the seizure of captives was a common practice.",0.0,-0.1,-0.9799139499664307,Neutral,0.9249080419540405,NEU,NEGATIVE
3221,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,468,23,Frontier,,,Groves (1748?-1823) was captured on the western frontier during the late eighteenth century and left a complete account of his trials.,0.0,-0.05,0.9981489181518555,Neutral,0.9480977654457092,NEU,POSITIVE
3222,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,476,4,Frontier,,TX,True stories given by some victims of captivity on the Texas frontier during the nineteenth-century.,0.128,0.35,0.9970587491989136,Neutral,0.9565687775611877,NEU,POSITIVE
3223,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,481,41,Frontier,,,An account of a little-known aspect of the Revolutionary Warviolence and captivity on the western frontier.,0.0,0.0,0.99847012758255,Neutral,0.8764684796333313,NEU,POSITIVE
3224,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,506,15,Frontier,,TX,"Three articles on Indian-white relations on the Texas frontier, where captivity was common.",0.0,-0.3,0.9974650144577026,Neutral,0.757844865322113,NEU,POSITIVE
3225,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,508,21,Frontier,,PA,It deals with frontier and pioneer life in Pennsylvania.,0.0,0.0,0.9986335635185242,Neutral,0.9609594345092773,NEU,POSITIVE
3226,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,512,44,Frontier,,TX,An excellent collection of information about Texas and Indians living along the line of the frontier who raided settlements and took captives.,0.5719,1.0,0.9988638162612915,Positive,0.5046539306640625,NEU,POSITIVE
3227,txu.059173005746560,"Indian slavery, labor, evangelization, and captivity in the Americas : an annotated bibliography /",1998,513,33,Frontier,,,A contemporary study of captivity on the Canadian-Northeastern United States frontier.,0.4215,0.166666667,0.9984747767448425,Positive,0.9733360409736633,NEU,POSITIVE
3228,wu.89073102766,American Indian quarterly.,1998,289,6,Frontier,,,"Like the “ragfriend,” Hopkins's autobiography intercedes between Whites and Native Americans and portrays her life liminally situated between Paiutes, Bannocks, and encroaching Anglo Americans on the frontiers.",0.3612,0.0,0.9822371602058411,Positive,0.963799238204956,NEU,POSITIVE
3229,wu.89073102766,American Indian quarterly.,1998,289,7,Frontier,,,"Since both of Hopkins's parents were Paiutes, her liminality is not a function of mixed cultural ancestry but of her role in frontier politics.",0.0,0.05,0.9982794523239136,Neutral,0.9481610059738159,NEU,POSITIVE
3230,wu.89073102766,American Indian quarterly.,1998,293,3,Frontier,,,Hopkins's double consciousness arises from her position as translator on the frontier and is exhibited in her simultaneous cultural attraction to Whites and her moral quest to help the beleaguered Paiutes.,0.6908,0.033333333,0.9986947178840637,Positive,0.8819798231124878,NEU,POSITIVE
3231,wu.89073102766,American Indian quarterly.,1998,293,8,Frontier,,,"In manipulating her double consciousness, Hopkins critiques White and Native American frontier relations and suggests alternatives to reservationism, including allotment and assimilation.",-0.3612,0.0,0.9983501434326172,Negative,0.906102180480957,NEU,POSITIVE
3232,wu.89073102766,American Indian quarterly.,1998,293,9,Frontier,,,"Although assimilation usually anticipates the conquest of “savagery” by “civilization,” Hopkins redefines assimilation to preserve the frontier by sustaining contact between cultures.",0.0,-0.25,0.9988746047019958,Neutral,0.9381927847862244,NEU,POSITIVE
3233,wu.89073102766,American Indian quarterly.,1998,297,6,Frontier,,,"In the context of frontier intercultural relations, Hopkins unfolds her growing awareness that language, rather than being concrete and binding, is malleable, insubstantial, and as transitory as the “idle wind.”",0.1779,0.15,0.9983307719230652,Neutral,0.9157642126083374,NEU,POSITIVE
3234,wu.89073102766,American Indian quarterly.,1998,298,5,Frontier,,,"In addition, her purpose is not benignly to inform; rather, in an effort to rescue her tribe from destruction, she seeks to persuade her White audience that Paiutes are mistreated by Whites on the frontier.",-0.1401,0.0,-0.9981157779693604,Neutral,-0.5564522743225098,NEG,NEGATIVE
3235,wu.89073102766,American Indian quarterly.,1998,299,2,Frontier,,,"Believing the Whites have come to “heal all the old trouble” (p. 7), Truckee trusts that the frontier meeting will rectify the tragedy in the origin story.",-0.3182,-0.05,0.9960750937461853,Negative,0.7282081246376038,NEU,POSITIVE
3236,wu.89073102766,American Indian quarterly.,1998,299,15,Frontier,,,"Hopkins reveals that the images that Whites have of Native Americans are mistaken, and she blames the misunderstanding on the government, which fails to send good men as emissaries to the frontier.",-0.7845,0.1,0.9965523481369019,Negative,-0.9228085875511169,NEG,POSITIVE
3237,wu.89073102766,American Indian quarterly.,1998,301,18,Frontier,,,"Insinuating that the Anglo conquerors should offer the Paiutes the same opportunity, Hopkins seeks to ensure their survival on the frontier.",0.6597,0.0,0.9966502785682678,Positive,0.9029477834701538,NEU,POSITIVE
3238,wu.89073102766,American Indian quarterly.,1998,302,11,Frontier,,,"Yet situated emotionally and geographically distant from the frontier, the government did little to enforce the administration of these goals by reservation agents.",0.0,-0.095833333,-0.9939868450164795,Neutral,0.6399829387664795,NEU,NEGATIVE
3239,wu.89073102766,American Indian quarterly.,1998,302,12,Frontier,,,"While mandatory and enforced assimilation is an abuse in itself, Hopkins intimates that in guaranteeing the physical survival of her people, it is less pernicious than the treatment the Paiutes suffer from White frontier groups with interests that preclude the “civilization” of tribes.",-0.7506,-0.055555556,-0.9890151619911194,Negative,0.5302056670188904,NEU,NEGATIVE
3240,inu.30000063990893,Tommy McGinty's Northern Tutchone story of crow : a First Nation elder Recounts the creation of the world /,1999,185,3,Frontier,,last,"Everywhere, the overwhelming majority of local Euro-Canadians is not native to the Yukon and considers itself in a frontier area -the last frontier of North America.",0.0,0.166666667,0.9786933660507202,Neutral,0.9389497637748718,NEU,POSITIVE
3241,mdp.39015042541576,Arkansas Archeological Survey research series.,1999,461,19,Frontier,,,"The Caddoan maintained control of the trade network through the eighteenth century, and funneled livestock and hides to the frontier settlements of the French and Spanish.",-0.1531,0.0,0.997214138507843,Neutral,0.9466529488563538,NEU,POSITIVE
3242,mdp.39015042541576,Arkansas Archeological Survey research series.,1999,542,13,Frontier,,,"This eastern frontier area includes Pecos and Fort Union National Monuments, both sources of bioarcheological materials.",0.0,0.0,0.998485267162323,Neutral,0.9674801230430603,NEU,POSITIVE
3243,mdp.39015042541576,Arkansas Archeological Survey research series.,1999,568,21,Frontier,,,"Located on the eastern frontier of Pueblo territory, sites in the Galisteo Basin might have been vulnerable to attack (Stodder 1986a).",-0.6124,-0.5,0.987896203994751,Negative,0.7928645610809326,NEU,POSITIVE
3244,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,13,5,Frontier,,OH,McKee was at the center of events along the Ohio frontier during the dozen or so years after the American Revolution that would broadly set the course of the region's history for many years to come.,0.0,0.115625,0.9986119270324707,Neutral,0.9344140887260437,NEU,POSITIVE
3245,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,15,10,Frontier,,OH,"Secondly, McKee's reputation was further tarnished by his deep friendship and nearly lifelong association with Simon Girty, long reviled as the most vicious and treacherous border ruffian along the Ohio frontier.1 McKee's mixed-race parentage may also have caused historians to overlook his importance in the region's history.",0.3832,-0.092857143,-0.9986476302146912,Positive,-0.7130577564239502,NEG,NEGATIVE
3246,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,15,13,Frontier,,,But much of this literature either explicitly or tacitly incorporates a value system that is biased against them and employs several equally unflattering stereotypes to characterize their role along the frontier.,0.1154,0.066666667,-0.9987505674362183,Neutral,-0.6608301997184753,NEG,NEGATIVE
3247,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,15,14,Frontier,,,Some of these stereotypes are as old as the frontier itself.,0.0,0.1,-0.9976028800010681,Neutral,0.5520340800285339,NEU,NEGATIVE
3248,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,15,15,Frontier,,,"Miscegenation was a common occurrence along the frontier,",0.0,-0.3,-0.9896399974822998,Neutral,-0.9436831474304199,NEG,NEGATIVE
3249,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,18,8,Frontier,,OH,Randy Buchman at Defiance College has been supportive of my interest in Ohio's frontier era for years and has sustained my efforts with his infectious enthusiasm and abiding love for the Maumee Valley's colonial history.,0.9062,0.5,0.9988934397697449,Positive,0.9891512393951416,POS,POSITIVE
3250,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,18,14,Frontier,,OH,"Earl Olmstead, the director of the Tusc-Kent Archives at the Tuscarawrus Campus of Kent State University, spent an entire day helping me with his extensive collection of Moravian and Ohio frontier materials.",0.296,-0.033333333,0.9985911250114441,Neutral,0.6962952017784119,NEU,POSITIVE
3251,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,22,12,Frontier,,,Throughout the frontier era many others fulfilled similar roles.,0.4215,0.25,0.997794508934021,Positive,0.6012142896652222,NEU,POSITIVE
3252,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,23,0,Frontier,,,"3 commander's death at the hands of his Indian captors; and Abraham Kuhn, a Pennsylvania trader who married a Wyandot woman living near Lower Sandusky and who became known as ""Chief Coon,"" a respected tribal statesman and advisor during the late 1780s.3 McKee and other cultural mediators played a central role in a complex process of cultural exchange that took place throughout the Great Lakes frontier.",0.5423,0.069444444,0.998401939868927,Positive,0.9689327478408813,NEU,POSITIVE
3253,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,24,8,Frontier,,,"Historians Howard Lamar and Leonard Thompson have suggested that the frontier was a zone of cultural interpenetration, a region where indigenous peoples and intruders encountered one another and where, eventually, one or the other imposed a cultural hegemony over the entire area.",-0.0772,0.01875,0.9943437576293945,Neutral,0.9094849228858948,NEU,POSITIVE
3254,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,24,9,Frontier,,,But the Great Lakes frontier was also a zone of mutual reinvention.,0.7684,0.8,0.9985533356666565,Positive,0.8990388512611389,NEU,POSITIVE
3255,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,24,12,Frontier,,OH,The Ohio frontier was a new creation.,0.2732,0.136363636,0.998075008392334,Neutral,0.7000734806060791,NEU,POSITIVE
3256,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,24,13,Frontier,,,"Fashioned by self-conscious choices of those engaged in the region's myriad forms of cultural interaction, the frontier contained readily identifiable elements from both Indian and white societies, combined in ways that were new and ingenious.",0.4019,0.167272727,0.998764157295227,Positive,0.7887306809425354,POS,POSITIVE
3257,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,24,14,Frontier,,OH,"Standing astride the cultural divide as they guided and shaped native and European interaction, McKee and other cultural mediators became creators as well as creations of the Ohio frontier.5",0.5719,0.01875,0.9987072944641113,Positive,0.8584093451499939,NEU,POSITIVE
3258,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,25,6,Frontier,,OH,But interand intraethnic cooperation also defined social reality along the Ohio frontier as much as interand intraethnic rivalry.,0.0,0.116666667,0.9981441497802734,Neutral,0.9575096368789673,NEU,POSITIVE
3259,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,25,8,Frontier,,,"The Great Lakes frontier became an open, assimilative world of shifting relationships in constant evolution.",0.6249,0.266666667,0.9988200068473816,Positive,0.8955709338188171,NEU,POSITIVE
3260,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,26,6,Frontier,,OH,"Even on the Ohio Valley frontier, literally at the very edge of the British Empire, the fur trade was a powerful, sophisticated instrument of cultural and economic exchange.",0.7506,0.216666667,0.9986653327941895,Positive,0.8364086151123047,POS,POSITIVE
3261,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,26,7,Frontier,,,"Embodiments of the frontier's cultural pluralism, mediators were at the center of this process.8",0.0,0.0,0.9980894923210144,Neutral,0.9516386389732361,NEU,POSITIVE
3262,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,27,3,Frontier,,,"But at a deeper, more subtle level, the acceptance and use of trade goods signaled a beginning of the process of cultural change that was at the heart of the invented frontier.10 European travelers within the Ohio back country often commented on the combination of native and European elements that made up Indian dress.",0.8957,0.044444444,0.9972681999206543,Positive,0.6037348508834839,NEU,POSITIVE
3263,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,27,10,Frontier,,,Other observers made an explicit connection between appearance and the frontier's ambiguous sense of cultural identity.,0.0,-0.0125,0.9844824075698853,Neutral,0.9484809041023254,NEU,POSITIVE
3264,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,28,2,Frontier,,,"Whites quickly sought out and acquired Indian modes of dress, which they found practical and eminently suited to the frontier environment.",0.0,0.333333333,0.998687207698822,Neutral,0.7481375932693481,NEU,POSITIVE
3265,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,28,11,Frontier,,,The men's appearance reflected an emerging frontier identity in which national allegiance was blurred and ethnic affiliation diffused.,0.0,0.0,0.9955289959907532,Neutral,0.9469099640846252,NEU,POSITIVE
3266,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,28,12,Frontier,,,Cresswell himself was aware of how his experiences along the frontier had affected his sense of self-identity.,-0.1531,0.25,0.9975695013999939,Neutral,0.9323902726173401,NEU,POSITIVE
3267,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,28,15,Frontier,,,"Rather, it was informed by a finely honed appreciation for the frontier's evolving cultural values.",0.7184,0.258333333,0.9989176988601685,Positive,0.8645191192626953,POS,POSITIVE
3268,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,30,0,Frontier,,OH,"to the traditional selection of corn, beans, and squash, Indian fields throughout the Ohio frontier frequently contained European crops such as turnips, cabbage, pumpkins, cucumbers, ""Irish"" potatoes (a Meso-American staple transported to the Old World by the Spanish during the sixteenth century, spread throughout Europe in the seventeenth century, and then introduced into Ohio by the French and English in the eighteenth century), and African foods such as watermelons and muskmelons.",0.0,0.018181818,0.9950199127197266,Neutral,0.9677566885948181,NEU,POSITIVE
3269,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,30,5,Frontier,,OH,"In addition to agricultural practices, the process of selective cultural reinvention revealed itself in other areas of the Ohio frontier's economy.",0.0,-0.0125,0.9982566237449646,Neutral,0.9605783820152283,NEU,POSITIVE
3270,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,31,14,Frontier,,OH,Commercial establishments such as these were common throughout the Ohio frontier.,0.0,-0.1,0.9982162117958069,Neutral,0.9425145983695984,NEU,POSITIVE
3271,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,32,3,Frontier,,OH,The process of intercultural exchange also led to an evolution in both the appearance as well as the function of Ohio frontier communities.,0.2732,0.0,0.9988378882408142,Neutral,0.9384020566940308,NEU,POSITIVE
3272,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,33,3,Frontier,,,"But as the century progressed, log homes became increasingly common across the frontier.",0.0,-0.3,0.9936333894729614,Neutral,0.6692544221878052,NEU,POSITIVE
3273,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,33,7,Frontier,,,"William Albert Galloway, who spent his youth during the nineteenth century with the Shawnee after their removal to Missouri, claimed that the Ohio tribes purchased axes, saws, and augers for this purpose from French and English traders throughout the frontier era.22 Finely made hewed log homes could be found in Indian communities across the Ohio Country.",0.0,0.079166667,0.9960684776306152,Neutral,0.9738252758979797,NEU,POSITIVE
3274,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,34,11,Frontier,,,"While Cresswell danced across the cultural divide, his Indian associates also used music to redefine their place within frontier society.",0.0,0.1,0.9987834095954895,Neutral,0.8185650706291199,NEU,POSITIVE
3275,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,36,7,Frontier,,,"European men, particularly traders and merchants who resided in the Ohio Country, frequently adopted the Indian mode of marriage and took Indian wives in the Indian fashion.29 Other Europeans occasionally attributed the transitory nature of Indian marriages and the traders' readiness to enter into such unions to a widespread licentiousness among the Indians and a general degradation of moral standards along the frontier.",-0.34,0.023958333,-0.8987157344818115,Negative,0.9348467588424683,NEU,NEGATIVE
3276,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,38,7,Frontier,,,"McKee, having business to transact in Pittsburgh, decided to accompany the Quaker and his friends to the frontier outpost.",0.4767,0.0,0.9974873065948486,Positive,0.959549069404602,NEU,POSITIVE
3277,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,38,16,Frontier,,OH,"The Ohio frontier was a place of great cultural restlessness, a setting where personal identity reflected the impermanence of one's ethnic, national, or racial affiliation.",0.4404,0.3,0.9975847005844116,Positive,0.7720004916191101,POS,POSITIVE
3278,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,39,9,Frontier,,OH,"This evolving, fluid sense of personal identity, shared by both Indians and Europeans, reflected the culturally complex and pragmatic nature of the Ohio frontier.",0.34,-0.1,0.9988340735435486,Positive,0.6727290153503418,NEU,POSITIVE
3279,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,39,12,Frontier,,OH,An overtly negotiated process of selective cultural exchange defined much of the encounter between Native Americans and whites along the Ohio frontier and fashioned the region into a zone of mutual reinvention.,0.0,0.15,0.9988142251968384,Neutral,0.9509789347648621,NEU,POSITIVE
3280,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,39,14,Frontier,,,"For much of the early frontier era, the process of transculturation permitted both parties to reconcile their differences and",0.4019,0.15,0.9984374642372131,Positive,0.5615442395210266,NEU,POSITIVE
3281,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,40,3,Frontier,,OH,"Native Americans and Europeans alike were keenly aware of their own self-interests, and much of the cultural change seen along the Ohio frontier can be viewed as concessions inconsequential to a central core of traditional cultural values.",0.5719,0.178571429,-0.9580339789390564,Positive,0.8823975920677185,NEU,NEGATIVE
3282,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,40,12,Frontier,,OH,"Native Americans along the Ohio frontier responded to the conflict in a variety of ways, sometimes allying themselves with one or another of the belligerents as they did during the Seven Years War and the War of 1812; sometimes seeking neutrality as many of the Ohio nations did during the opening years of the American Revolution; sometimes acting as surrogates for one of the combatants as in the 1790s Indian Wars; and by occasionally forming an exclusively native military response to European encroachment as was done during Pontiac's Re-",-0.9287,0.066666667,0.9957540035247803,Negative,0.9674439430236816,NEU,POSITIVE
3283,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,41,2,Frontier,,OH,The contest for suzerainty over the Ohio Country frontier was marked by unambiguous ethnic loyalty.,0.5423,0.1,0.997702419757843,Positive,0.5523923635482788,NEU,POSITIVE
3284,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,41,7,Frontier,,,"And by exploiting their personal relationships to colonial and tribal authorities, mediators occasionally could bring a measure of integrity and trust to meetings that frequently were marked by overt self-interest and mutual suspicion.37 Cultural mediators also served as participants in the military contests that raged across the frontier.",0.0,0.033333333,0.995145857334137,Neutral,0.9154242277145386,NEU,POSITIVE
3285,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,42,7,Frontier,,,"Later, both Simon Girty and Alexander McKee helped British officials at Fort Lernoult secure Ridout's release.38 Through their skill in facilitating intercultural contact, cultural mediators were indispensable in establishing and maintaining the delicate linkages between Europeans and Indians on the Great Lakes frontier.",0.7717,0.2,0.9983179569244385,Positive,0.766247570514679,POS,POSITIVE
3286,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,42,11,Frontier,,,"More than any of his fellow brokers, McKee coupled his sense of place within the lower Great Lakes Region with a wider appreciation of the frontier's place within the British realm.",0.7351,0.433333333,0.998910665512085,Positive,0.6689298748970032,POS,POSITIVE
3287,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,43,1,Frontier,,,Only McKee's vision of the Great Lakes frontier transcended the Ohio Country and placed the region within the broader reaches of the British Empire.,0.743,0.266666667,0.9981691837310791,Positive,0.9035481810569763,NEU,POSITIVE
3288,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,43,6,Frontier,,OH,"Cultural centrality, informed by loyalty to the Crown, shaped by an intimate understanding of the western nations, and filtered through the lens of self-interest, defined his career and made him one of the most powerful figures to bridge the Indian/ white cultural divide along the Ohio frontier.40",0.7645,0.171428571,0.998637855052948,Positive,0.8993840217590332,POS,POSITIVE
3289,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,44,12,Frontier,,OH,"This slow transformation in character, this gradual evolution in self-perception, is the key to understanding his actions throughout his career along the Ohio frontier.",0.0,-0.15,0.9988723397254944,Neutral,0.7246056199073792,NEU,POSITIVE
3290,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,44,14,Frontier,,,"His father, Thomas McKee (born c. 1695), was the first of three generations of McKees active in imperial Indian affairs along the northern frontier.",0.4019,0.058333333,0.9917329549789429,Positive,0.9378958344459534,NEU,POSITIVE
3291,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,44,16,Frontier,,PA,"Alexander, a veteran of the Battle of the Boyne, began to farm along the Pennsylvania frontier in Lancaster County soon after he arrived.",-0.3818,0.0,0.9978419542312622,Negative,0.9313478469848633,NEU,POSITIVE
