,volume_id,title,year,page,sentence,keyword,Ontopic?1=no,P=positveN=negative[empty]=neutral/other-ForONTOPIConly,context,v_sent_score,tb_sent_score,siebert_sent_score,bertweet_sent_score,v_sent,tb_sent,siebert_sent,bertweet_sent
666,uc1.32106018253242,We have the right to exist : a translation of aboriginal indigenous thought : the first book ever published from an Ahnishinahbæót̳jibway perspective /,1995.0,240,6,Frontier,,,"Between the year; 1864 and 1871, about 2,276,000 documented immigrants' entered the United States, putting intentional pressure on the western frontier of European settlement, and creating public support for the sentiment expressed by General Grant during his Presidential Campaign of 1868, “The settlers and immigrants must be protected, even if the extermination of every Indian tribe was necessary to secure such a result.""",0.9062,0.0642857142857143,0.9915217161178589,0.8414233326911926,Positive,Neutral,POSITIVE,NEU
667,uc1.32106018253242,We have the right to exist : a translation of aboriginal indigenous thought : the first book ever published from an Ahnishinahbæót̳jibway perspective /,1995.0,411,18,Frontier,,,Denial only works when there is a frontier beyond which other people have abundant resources.,0.0,0.15833333333333333,0.9850385785102844,0.6337756514549255,Neutral,Neutral,POSITIVE,NEU
668,uc1.b4338173,"Toward the western sky, a music play.",1951.0,80,1,Frontier,,,An obscure dialect from the early Thracian frontier!,0.0,0.125,0.9953590035438538,0.8949231505393982,Neutral,Neutral,POSITIVE,NEU
669,uc1.b4397954,One age in a dream /,1986.0,13,4,Frontier,,,It may be the frontier no matter where we live.,-0.0191,0.13636363636363635,0.9933257102966309,0.9475860595703125,Neutral,Neutral,POSITIVE,NEU
670,uc1.b4410985,Darkness in Saint Louis Bearheart /,1978.0,31,18,Frontier,,,Nineteenth century frontier politics favored the interests of the railroads and treekillers and agrarian settlers who were promised ownership of the earth.,0.743,0.8,0.9950881600379944,0.766334593296051,Positive,Positive,POSITIVE,NEU
671,uc1.b4421445,Looking through a squared off circle /,1985.0,12,1,Frontier,,white frontier,"They have seen the brave blood beat of an ancient people in a petrified forest with radiant colors that speak of an age old tribal war between Mountain Apache and my old ones, proud Comanche warriors with long black braids adorned with glass beads bright as the brilliant horsemen who once commanded sun baked, grass plains, native barriers to an expanding white frontier which has come of age in cattle ranches turned to missile ranges with frail technical workers who only ride cars in a short awaited time for a nuclear war, a crack-brained barrier to life.",0.6369,0.2652777777777778,0.9977839589118958,0.7773324251174927,Positive,Neutral,POSITIVE,NEU
672,uc1.b4454975,The Middle Five; Indian schoolboys of the Omaha Tribe.,1963.0,16,4,Frontier,,,The date may not be given with unimpeachable accuracy since vital statistics on the frontier are largely reconstructions from memory.,0.296,0.15714285714285714,-0.9951797723770142,0.6485952138900757,Neutral,Neutral,NEGATIVE,NEU
673,uc1.b4903196,"Nee Hemish, a history of Jemez Pueblo /",1982.0,90,8,Frontier,,,"When the governor, Luís de Carvajal de la Cueva, was arrested, in order to break up the illegal slave traffic on the northern frontier, Castaño continued to deal in Indian slaves.",-0.7717,-0.5,-0.9830926656723022,0.751379132270813,Negative,Negative,NEGATIVE,NEU
674,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,55,2,Frontier,,,"Indeed, the trader and the trespasser in their separate ways were invariably at the center of frontier turmoil.",-0.3612,-0.1,0.9856665730476379,0.9485360383987427,Negative,Neutral,POSITIVE,NEU
675,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,61,2,Frontier,,,Some progress toward coming to terms with the Indian tribes on the northern frontier was made in the next several years; Pennsylvania entered into a treaty at Easton in 1758 agreeing not to permit any settlement west of the Allegheny Mountains.,0.6369,0.0,-0.9790210723876953,0.9465211629867554,Positive,Neutral,NEGATIVE,NEU
676,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,64,9,Frontier,,,The pressure on the frontier mounted sharply after the capitulation of France and the breakup of Pontiac's confederation of tribes.,-0.296,-0.125,0.9514171481132507,0.7857304811477661,Neutral,Neutral,POSITIVE,NEU
677,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,68,4,Frontier,,,"The war years reduced pressures on the frontier somewhat, and the emerging new nation took special care to avoid giving cause for complaint.",-0.3182,0.0645021645021645,0.9985584616661072,0.9045660495758057,Negative,Neutral,POSITIVE,NEU
678,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,77,3,Frontier,,,"The earliest Canadian treaties were so-called treaties of peace and friendship, usually entered into after a clash on the frontier, and usually they confirmed the right of the settlers to occupy “and forever enjoy all and singular their rights of land,” or similar language.",0.8625,0.09761904761904762,0.992295503616333,0.9101361036300659,Positive,Neutral,POSITIVE,NEU
679,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,172,9,Frontier,,,These several enactments followed no set policy but were expedient and piecemeal attempts to deal with a major problem of Indian-white relations in a frontier society.,-0.6798,0.03125,-0.9979289770126343,0.9485372304916382,Negative,Neutral,NEGATIVE,NEU
680,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,179,0,Frontier,,,"nized, and frontier society had largely ignored—and their claim had been honored.",0.5859,0.21428571428571427,0.9906659722328186,0.6350380778312683,Positive,Neutral,POSITIVE,NEU
681,uc1.c036355308,Native American tribalism; Indian survivals and renewals.,1973.0,196,13,Frontier,,,"He was the last to be encountered and brushed aside as the course of settlement moved across the frontier, and for that reason he is still vivid in the national consciousness.",0.0,0.041666666666666664,0.9957627654075623,0.8699085116386414,Neutral,Neutral,POSITIVE,NEU
682,uiug.30112000029287,Black Elk speaks : being the life story of a holy man of the Oglala Sioux /,1961.0,325,0,Frontier,,,"A NOTE ABOUT THE AUTHOR John Gneisenau Neihardt was born in 1881 near Sharpsburg, Illinois, and was still a small child when his family moved west, first to northwestern Kansas and then to the frontier town of Wayne, Nebraska.",0.0,0.03333333333333333,0.995425283908844,0.972588300704956,Neutral,Neutral,POSITIVE,NEU
683,umn.31951001034459i,The constitution of the five nations or the Iroquois book of the great law /,1967.0,34,5,Frontier,,,"The frontier of the Onondaga country was reached and the expedition halted to kindle a fire, as was customary.",-0.25,0.0,0.9949299693107605,0.7709423303604126,Neutral,Neutral,POSITIVE,NEU
684,umn.31951001520722k,"Red Jacket, last of the Seneca.",1952.0,12,9,Frontier,,NY,They declared war upon Great Britain and defended the Niagara frontier.,0.0516,0.8,0.9978286623954773,0.9091336727142334,Neutral,Positive,POSITIVE,NEU
685,umn.31951001520722k,"Red Jacket, last of the Seneca.",1952.0,59,6,Frontier,,,It was this achievement in rhetoric that his unskilled interpreters confessed they were unable to reproduce in the frontier English that they had at their command.,0.0,-0.25,0.9954349398612976,0.6464840769767761,Neutral,Neutral,POSITIVE,NEU
686,umn.31951001520722k,"Red Jacket, last of the Seneca.",1952.0,84,15,Frontier,,,They did not know that the frontier had suffered enough from depredation and from the determination of the Indians to make treaties stick.,-0.128,0.0,-0.9912680387496948,-0.7700657248497009,Neutral,Neutral,NEGATIVE,NEG
687,umn.31951001520722k,"Red Jacket, last of the Seneca.",1952.0,85,5,Frontier,,,"If Sullivan met defeat, the Indians would bathe the frontier in blood.",-0.4588,0.0,-0.9966932535171509,-0.853033185005188,Negative,Neutral,NEGATIVE,NEG
688,umn.31951001520722k,"Red Jacket, last of the Seneca.",1952.0,102,0,Frontier,,,"President Washington knew the misery that would accompany a new war on the frontier, and so did General Philip Schuyler.",-0.8225,0.09318181818181819,0.9597121477127075,-0.8986662030220032,Negative,Neutral,POSITIVE,NEG
689,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,16,14,Frontier,,,"The End of the Track—During the course of the construction of these first railways into the Indian Territory there was generally at each temporary terminus a settlement of tents, shacks and shanties, where the vicious element of the frontier country congregated just as it did in the new towns that sprang up suddenly into existence along the lines of other western railways which were built during that period, with this difference, that the Indian Territory ""towns"" were even less permanent than those which grew up in a single day and then as quickly all but disappeared on the lines which were built across the Great Plains in Kansas and Nebraska.",0.5499,0.018781975600157427,-0.9478625059127808,0.9609041810035706,Positive,Neutral,NEGATIVE,NEU
690,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,27,16,Frontier,,IA,"When he was two years old his parents migrated to the frontier of Iowa, where his early life was spent, but with meagre educational advantages.",0.5023,0.0875,-0.9909387826919556,0.9060301780700684,Positive,Neutral,NEGATIVE,NEU
691,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,38,11,Frontier,,,"Thus heavy beeves—fourfiveor six-year-old steers—were desired to fill the contracts at frontier army posts; cows were specified in the contracts to supply the various Indian agencies, while younger steers were sought by feeders and packers.",0.2732,-0.06666666666666667,0.9892808794975281,0.9723787307739258,Neutral,Neutral,POSITIVE,NEU
692,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,109,4,Frontier,,TX,"During the 'seventies it was occasionally visited by white buffalo hunters from the Texas frontier, though that was a very hazardous field for such operations, then, as the Indians were hostile to all white hunters then found in that region.",-0.3818,0.156,0.9801539182662964,0.690214991569519,Negative,Neutral,POSITIVE,NEU
693,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,289,16,Frontier,,,"Medical officers on duty with frontier military posts, like physicians attached to mission stations, were wont to extend their helpful and sympathetic ministrations far beyond the limits of the garrisons to which they",0.7954,0.125,0.9981939196586609,0.8063902258872986,Positive,Neutral,POSITIVE,NEU
694,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,298,0,Frontier,,,"came, some of them with perjury in their hearts and falsehood on their lips, at the instance of resourceful and not always scrupulous defense attorneys; the picturesque and sometimes swaggering deputy marshals, at least a few of whom were no more worthy than the accused defendants whom they led to the bar in manacles and chains; the idly curious public; the gallows and the hangman, the quaint architectural lines of the court building, with its clinging associations and memories of a pretentious frontier military post dating back more than a generation—all these united to form a picture which, once seen, could never be forgotten.",0.5101,0.016666666666666663,0.9986830353736877,-0.5173308253288269,Positive,Neutral,POSITIVE,NEG
695,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,323,14,Frontier,,,"While these carried in stock many of the same commodities that had been handled by the old time Indian trader, they also carried goods and wares that were suited to the needs of the civilized Indians and frontier white settlers, including boots and shoes, cheap clothing, dry goods, garden tools, simple farm implements, saddles, harness, etc.",0.0,0.16666666666666666,0.9983236193656921,0.9127692580223083,Neutral,Neutral,POSITIVE,NEU
696,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,354,28,Frontier,,,"Moreover, he was an expert in the matter of dissemination, with the result that some of the tales concerning that famous old frontier fort, which he put into circulation, are still regarded as authentic in some quarters.",0.0258,0.3666666666666667,0.9979488253593445,0.8014086484909058,Neutral,Positive,POSITIVE,POS
697,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,378,28,Frontier,,,"It is understood that he served during; the last war under General Harrison and other officers on our northwestern frontier, and that he has at all times been a firm friend to the United States; he was at Cantonment Towson (Red River) about the last of August, 1828, when two soldiers of the garrison were killed by a party of the Pawnee Indians [Plains Indians].",-0.1779,-0.06785714285714287,0.9978066086769104,0.8828402161598206,Neutral,Neutral,POSITIVE,NEU
698,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,387,46,Frontier,,,"""Recollection of Service in the United States Army"" proved to be a volume of short stories of service on the western frontier.",0.4215,0.0,0.9986214637756348,0.9596972465515137,Positive,Neutral,POSITIVE,NEU
699,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,402,24,Frontier,,,The peace and harmony of this whole frontier require that this question should receive prompt attention.,0.7351,0.2,0.9983055591583252,0.9229132533073425,Positive,Neutral,POSITIVE,NEU
700,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,405,19,Frontier,,,"They had, however, a serious effect in disturbing the quietude of the country, and many were and still continue to be alarmed for the safety of the frontier settlements.",-0.4939,-0.11111111111111109,-0.9969977140426636,-0.8532724976539612,Negative,Neutral,NEGATIVE,NEG
701,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,405,28,Frontier,,,"The Cherokees had sent the pipe and tobacco to all the Indian tribes on the frontier, to the number of thirty-six, inviting them to a friendly conference.",0.7003,0.375,0.9969063401222229,0.5451399683952332,Positive,Positive,POSITIVE,POS
702,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,419,65,Frontier,,,"Since the story of ""the corn scandal"" is a long one—one that involved politics far beyond the borders of the Choctaw Nation itself—all the details cannot be given in this short sketch, but it may be well to bear in mind that affairs in 1860 and 1861 were never more hazardous for the Choctaw people; conditions on the whole frontier were in a most chaotic state and, as a result, any business taking",-0.6174,0.15714285714285717,-0.9592479467391968,0.6411157846450806,Negative,Neutral,NEGATIVE,NEU
703,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,433,9,Frontier,,,"""But learning this, Colonel Cooper sent another officer, who mustered them into the service, where the regiment has been since then, until the recent very strange, unaccountable blunder and confusion, when it acted as it did when it was brought against Opothleyahola's people, a few days ago, which conduct has been examined into to-day, and settled so advantageously by Colonel Cooper, the commander of the forces on this frontier, feeling assured that it was evidently caused by a misconception of matters as they really exist, or a mistake or misunderstanding of what Opothleyahola really is.",-0.2447,0.06416666666666666,0.9359326362609863,0.9319152235984802,Neutral,Neutral,POSITIVE,NEU
704,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,443,11,Frontier,,,Profiteering on so enormous a scale and conducted with such shameless audacity had surely never before been known in that locality or anywhere on the frontier.,-0.0258,-0.08333333333333333,-0.9965434670448303,-0.947724461555481,Neutral,Neutral,NEGATIVE,NEG
705,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,449,21,Frontier,,TX,"According to the letters of Gen. D. H. Cooper, it was hoped when the meeting was first planned to draw the Comanche and Kiowa Indians and possibly those of other tribes of the Plains into an alliance with the Confederate States, thus insuring peace on the frontier of Texas and also promising serious Interference with traffic and travel on the overland trails in Kansas and Nebraska, but the surrender of General Lee's army necessarily led to a modification of the last mentioned phase of the proposition.",0.5789,0.005208333333333339,-0.979988694190979,0.83971107006073,Positive,Neutral,NEGATIVE,NEU
706,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,449,22,Frontier,,TX,"A number of white women and children who had been carried off from the frontier settlements of Texas by the Comanches and Kiowas, were liberated, by ransom or otherwise, at the council.",0.0772,0.0,0.9962096214294434,0.9513900876045227,Neutral,Neutral,POSITIVE,NEU
707,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,454,7,Frontier,,,But the desire for land by the frontier again forced the tribes farther back.,-0.1154,-0.15000000000000002,-0.9890314936637878,0.652378261089325,Neutral,Neutral,NEGATIVE,NEU
708,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,454,12,Frontier,,,"These annuities attracted to the reservations Indian traders, gamblers, whisky sellers, and unprincipled persons who infested the frontier.",0.4215,0.0,-0.9915552735328674,-0.8515909910202026,Positive,Neutral,NEGATIVE,NEG
709,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,454,18,Frontier,,,"""In commenting on this system General John Pope, who saw active service on the frontier, declared: 'Both in an economic and humane view, the present Indian policy has been a woeful failure.",-0.5423,-0.04,-0.9994679093360901,-0.948564350605011,Negative,Neutral,NEGATIVE,NEG
710,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,459,17,Frontier,,,"Phil McCusker, a noted frontier character, was the interpreter for the Comanches.",0.0,0.0,0.9965829253196716,0.9097960591316223,Neutral,Neutral,POSITIVE,NEU
711,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,461,12,Frontier,,,"Although of a quiet, unassuming disposition, he became well known throughout the southwestern frontier because of his integrity and uncompromising honesty and truthfulness.",0.8625,0.0,0.998779833316803,0.9617170691490173,Positive,Neutral,POSITIVE,POS
712,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,469,59,Frontier,,,"Good-byes were spoken and the two girls, so lately victims of the most heartless and cruel captivity, departed with husband, brother and friends for their frontier homes, bearing with them the warm sympathies and cordial good wishes of every soldier in the command.",-0.3889,0.09999999999999998,0.9967319965362549,0.6521413922309875,Negative,Neutral,POSITIVE,NEU
713,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,471,43,Frontier,,,"After he had forsaken the warpath and retired to reservation life, Quanah, like some of the rest of the Comanches, took trips to some of the frontier settlements at rare intervals.",0.3612,0.3,0.9960346817970276,0.9609096050262451,Positive,Neutral,POSITIVE,NEU
714,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,488,2,Frontier,,Indian frontier,"Seneca is passed on the right, and is the last town passed in Missouri, it being on the Indian frontier.",0.0,0.14285714285714285,0.9958615899085999,0.9526837468147278,Neutral,Neutral,POSITIVE,NEU
715,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,491,43,Frontier,,,But it was not until I came to the northeastern frontier that I beheld the main herd.,0.0,0.16666666666666666,0.9847682118415833,0.9592843651771545,Neutral,Neutral,POSITIVE,NEU
716,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,491,44,Frontier,,,"One night in June, 1869, Company D, Second Battalion, Kansas State Militia, then out on a scouting expedition to protect the frontier settlements, camped on Buffalo Creek, where Jewell City is now located.",0.3818,0.0,0.9942777752876282,0.9737343192100525,Positive,Neutral,POSITIVE,NEU
717,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,509,32,Frontier,,,"Fort Gibson, Fort Arbuckle, and Fort Supply, and the names of several camps and cantonments of lesser note, are but memories of our little known frontier military history and, even now, Fort Reno is scarcely to be regarded in the light of a possibility as a permanent military pest.",0.0,0.00208333333333334,-0.9694617390632629,-0.604184627532959,Neutral,Neutral,NEGATIVE,NEG
718,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,529,8,Frontier,,,He seemed to belong to Greenwich Village rather than to the frontier.,0.0,0.0,0.9984259605407715,0.7524582147598267,Neutral,Neutral,POSITIVE,NEU
719,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,529,9,Frontier,,,"Yet on that frontier he was a rare spirit, intellectually head and shoulders above his associates at political round tables.",0.4767,0.07999999999999999,0.9986127614974976,0.7888689041137695,Positive,Neutral,POSITIVE,POS
720,umn.31951001963010o,"Oklahoma; a history of the state and its people,",1929.0,534,50,Frontier,,,"Living on the extreme frontier of that period, it was not strange that the wild life of the great plains should have beckoned to young Campbell.",0.69,0.18,0.9971218705177307,0.7981781363487244,Positive,Neutral,POSITIVE,NEU
721,umn.31951d018090147,American Indian reservations and trust areas /,1996.0,242,20,Frontier,,,"Commercial and middle of Yavapai territory and settlers began to enter, frontier charter air services are available at Prescott Municipal Airport, 6 military posts were established to force the Yavapai onto miles north of the reservation.",0.0,0.07500000000000001,0.9801863431930542,0.967216432094574,Neutral,Neutral,POSITIVE,NEU
722,umn.31951d018090147,American Indian reservations and trust areas /,1996.0,271,39,Frontier,quotes,,"Until the end of the ""frontier” period, Fort Bidwell was used for controlling the native populations.",0.0,0.0,0.9906793236732483,0.9012526273727417,Neutral,Neutral,POSITIVE,NEU
723,umn.31951d018090147,American Indian reservations and trust areas /,1996.0,420,49,Frontier,,,"As pragmatic fur traders, the Assiniboine's economic history is inextricably linked with the history of the 18th century frontier fur",0.0,0.2,0.9985982775688171,0.9302968978881836,Neutral,Neutral,POSITIVE,NEU
724,umn.31951d018090147,American Indian reservations and trust areas /,1996.0,495,1,Frontier,,,The French Jesuits had encouraged the migration of this small party because of population pressure at the Caughnawaga Mission and the need to follow the activities of the British along the St. Lawrence frontier.,0.4588,-0.08333333333333333,0.9880726337432861,0.9373368620872498,Positive,Neutral,POSITIVE,NEU
725,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,14,6,Frontier,,,"The many hundreds of rude careless, fearless whites who have taken up their abode in frontier regions have induced the red-men to associate and unite with them in practices of dissipation.",-0.3818,-0.09999999999999999,-0.8947693705558777,-0.770024299621582,Negative,Neutral,NEGATIVE,NEG
726,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,186,0,Frontier,,,"ence or assistance on the part of the government, they became a prey to the profligate whites settled on the frontier, who, by various frauds, and in moments of intoxication, obtained leases and valuable portions of the Island.",-0.0516,0.0,-0.9866724014282227,-0.7136298418045044,Neutral,Neutral,NEGATIVE,NEG
727,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,249,2,Frontier,,,In their intercourse with the frontier settlers they meet the worst classes of pale faces.,-0.6249,-0.605,-0.995154619216919,-0.9607788324356079,Negative,Negative,NEGATIVE,NEG
728,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,249,4,Frontier,,,"This is not to be wondered at when it is generally known that the frontier settlers are made up of wild, adventurous spirits, willing to raise themselves by the downfall of the Indian race.",0.34,0.225,0.9955884218215942,0.6871088147163391,Positive,Neutral,POSITIVE,NEU
729,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,250,2,Frontier,,,"There has been another class of men who have kept pace with the frontier, whose fathers and friends were killed in the wars in the more Easterly States some years ago by the Indians; these having such implacable hatred against the poor Indians, do all they can to enrage one race against the other, and if possible involve the two in war, that they may engage in their favorite work of depredation.",-0.9468,0.03928571428571428,-0.9784724712371826,-0.8740482330322266,Negative,Neutral,NEGATIVE,NEG
730,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,261,1,Frontier,,,"The scarcity of game for food, must cause suffering among the Indians, and a world of trouble to the frontier settlers.",-0.7003,-0.30000000000000004,-0.9854661226272583,-0.9681336283683777,Negative,Neutral,NEGATIVE,NEG
731,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,261,2,Frontier,,,"Where will the Indian go to get any thing to feed his children, but to the frontier for the cattle of the settlers for food?",0.0,0.0,-0.9968389272689819,0.8493449687957764,Neutral,Neutral,NEGATIVE,NEU
732,uva.x000011853,"Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways /",1978.0,261,8,Frontier,,,"When, by force of circumstances, the Indian is obliged to live on the cattle of the frontiers—as soon as the first bullock is killed, the cry will be heard, "" The Indians are coming on us.r'",-0.8225,0.06212121212121211,-0.9924364686012268,-0.6446519494056702,Negative,Neutral,NEGATIVE,NEG
733,uva.x000210703,History of the Ojebway Indians ; with especial reference to their conversion to Christianity /,1972.0,276,16,Frontier,,,"We are glad to perceive from this letter that even in Michigan, the Americans are now assisting to prevent lawless incursions of mobs, which have collected on their frontier, upon the Canadian territories.",0.4767,0.5,0.9980798959732056,0.8768085241317749,Positive,Positive,POSITIVE,POS
734,uva.x000420430,My people the Sioux.,1971.0,26,10,Frontier,,,"Theodore Roosevelt, Frederic Remington, Owen Wister, put the old frontier on the map.",0.0,0.1,0.9971019625663757,0.8545584678649902,Neutral,Neutral,POSITIVE,NEU
735,uva.x000420430,My people the Sioux.,1971.0,26,16,Frontier,,,Ilow unfortunate that he had not spent more years on the frontier!,-0.5093,0.05833333333333333,-0.9861608743667603,-0.8759689331054688,Negative,Neutral,NEGATIVE,NEG
736,uva.x000443591,"Colorado, summer/fall/winter/spring.",1973.0,60,1,Frontier,,,"In it he set forth the idea that the character of the wilderness itself encouraged a recurrent social revolution on each successive frontier of the westward movement, resulting in a freer, more self-sufficient society—and therefore a stronger, more definitive expression of the democratic faith.",0.8779,0.3444444444444444,0.9979135394096375,0.8460657000541687,Positive,Positive,POSITIVE,POS
737,uva.x000443591,"Colorado, summer/fall/winter/spring.",1973.0,96,3,Frontier,,,"Here is a concentrated network of frontier nobility, and here the establishment of a remarkable complex--cultural, social, military, and mercantile: an American dynasty.",0.5574,0.17083333333333334,0.9984134435653687,0.8323372006416321,Positive,Neutral,POSITIVE,NEU
738,uva.x000688458,Growing old at Willie Nelson's picnic and other sketches of life in the Southwest /,1983.0,176,5,Frontier,,,"On the rims of the West—and perhaps, in America, only thereone can still know for a moment the frontier emotion, the loneliness and the excitement and the sense of an openness so vast that it still challenges—in Gatsbian phrase-our capacity for wonder.",0.4215,0.0,0.9979885816574097,0.5305402278900146,Positive,Neutral,POSITIVE,NEU
739,uva.x000865043,"The story of Oklahoma,",1929.0,9,4,Frontier,quotes,last frontier,"Although the subject matter in the text is based on authentic sources, such as early records and histories, government documents, Indian tribal laws, old letters and papers, and rare manuscripts, yet the story form, as it is presented, has been made possible through the kindness of many of my friends who have related their personal experiences, giving me a vivid picture of the times and the happenings that have passed on ""the last frontier.”",0.8225,0.12152777777777778,0.9987945556640625,0.9169749617576599,Positive,Neutral,POSITIVE,POS
740,uva.x000865043,"The story of Oklahoma,",1929.0,83,9,Frontier,,,"Naturally, he learned all about camping on the frontier and Col. Auguste P. CHOUTEAU hunting wild game.",0.0,-0.06666666666666667,0.998406708240509,0.8787403106689453,Neutral,Neutral,POSITIVE,NEU
741,uva.x000865043,"The story of Oklahoma,",1929.0,163,7,Frontier,,,"Though in a way they were isolated, the people of these tribes had comfortable homes, lived well and were making progress that compared favorably with any state upon the frontier at that time.",0.8176,0.4,0.9987142086029053,0.8741495013237,Positive,Positive,POSITIVE,POS
742,uva.x000865043,"The story of Oklahoma,",1929.0,168,15,Frontier,,,"Among the officers stationed at Fort Arbuckle in 1851, was Captain Randolph B. Marcy, who was prominent as an explorer of the frontier at that time.",0.3182,0.5,0.9949983358383179,0.889021635055542,Positive,Positive,POSITIVE,NEU
743,uva.x001244145,"The life of General Stand Watie, the only Indian brigadier general of the Confederate Army and the last general to surrender,",1931.0,69,1,Frontier,,,"With it Watie performed great service, on the frontier.",0.6249,0.8,0.9988588094711304,0.9868056774139404,Positive,Positive,POSITIVE,POS
744,uva.x001475126,"Life among the Piutes, their wrongs and claims /",1883.0,269,12,Frontier,,,"Now, because she states, before an audience in Boston, what the whites in Nevada and on the frontier generally know to be facts, the ""Council Fire,"" the Washington organ of the Indian Bureau, roundly abuses her, and styles her the ""Amazonian champion of the army.""",-0.2732,-0.075,-0.9914433360099792,-0.5357505083084106,Neutral,Neutral,NEGATIVE,NEG
745,uva.x001611773,"The life of general Ely S. Parker, last grand sachem of the Iroquois and General Grant's military secretary,",1919.0,38,7,Frontier,,NY,"The Neutral Nation (so called because it would war upon neither the Wyandots, Hurons, nor the Iroquois), was a populous tribe, having many towns on the Niagara peninsula in Ontario and four or five villages in the region we now know as the Niagara frontier in New York.",-0.5994,0.3181818181818182,0.9949098229408264,0.9433143734931946,Negative,Neutral,POSITIVE,NEU
746,uva.x001611773,"The life of general Ely S. Parker, last grand sachem of the Iroquois and General Grant's military secretary,",1919.0,54,4,Frontier,,,Many left the village and sought refuge beyond the frontier.,0.0,0.25,0.9933347702026367,0.9073010683059692,Neutral,Neutral,POSITIVE,NEU
747,uva.x001611773,"The life of general Ely S. Parker, last grand sachem of the Iroquois and General Grant's military secretary,",1919.0,199,7,Frontier,,,The difficulty of enforcing the law on the frontier caused much expense in property and life.,-0.34,0.2,-0.9931743741035461,-0.9239263534545898,Negative,Neutral,NEGATIVE,NEG
748,uva.x001611773,"The life of general Ely S. Parker, last grand sachem of the Iroquois and General Grant's military secretary,",1919.0,261,9,Frontier,,,"They stood side by side with you in the last war with Great Britain, in the defense of this frontier, and fought battles under the leadership of the able and gallant General Scott.",-0.128,0.3375,0.9981790781021118,0.8254631757736206,Neutral,Positive,POSITIVE,POS
