,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
811,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,137,11,extinct,,,language,"Siuslaw's two dialects, Siuslaw and Lower Umpqua, 56 are both extinct; they were spoken in southern Oregon around present-day Florence, on the lower courses of the Umpqua and Siuslaw Rivers and the adjacent Pacific Coast.",-0.5267,-0.2,0.9952213168144226,Negative,Neutral,NEGATIVE
812,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,176,3,extinct,1,,,Ixcatec (extinct?],0.0,-0.4,0.9802307486534119,Neutral,Negative,NEGATIVE
813,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,137,19,extinct,,,language,"Coosan is a small family of two closely related languages that were spoken by inhabitants of the Coos Bay and Coos River area of Oregon: Hanis is probably extinct; Miluk (also called Lower Coquille), once spoken on the lower part of the Coquille River, is extinct.57",-0.5267,-0.21666666666666667,0.9986861348152161,Negative,Neutral,NEGATIVE
814,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,178,1,extinct,1,,,Highland Chontal Tequistlatec proper (extinct?],0.0,-0.2,0.9824222922325134,Neutral,Neutral,NEGATIVE
815,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,137,26,extinct,,,language,Alsea Yaquina Coosan Hanis (extinct?],0.0,-0.4,0.9962892532348633,Neutral,Negative,NEGATIVE
816,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,139,23,extinct,,,language,Cayuse is extinct and extremely poorly attested.,0.0,-0.4,0.9997259974479675,Neutral,Negative,NEGATIVE
817,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,140,10,extinct,,,language,Shasta was on the verge of extinction in the mid-1970s; the Rogue River Indian wars (1850– 1857) and the gold rush led to the tribe's disintegration.,-0.5574,0.0,0.9984821677207947,Negative,Neutral,NEGATIVE
818,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,140,16,extinct,,,language,"(21) Chimariko Northwest California (MAP 5) Chimariko (formerly also called Chimalakwe) 65 is extinct; already in 1906, Dixon (1910) found only two speakers remaining.",0.0,-0.13333333333333333,0.998887836933136,Neutral,Neutral,NEGATIVE
819,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,184,25,extinct,1,,,[moribund/extinct?],0.0,0.0,0.9987785220146179,Neutral,Neutral,NEGATIVE
820,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,184,26,extinct,1,,,Chiquimulilla (moribund/extinct?],0.0,0.0,0.9813137054443359,Neutral,Neutral,NEGATIVE
821,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,141,26,extinct,,,language,"All four are extinct, though the language is more thoroughly documented than many other now extinct Native American tongues (see Sapir 1910, 1922, 1923; Sapir and Swadesh 1960).",0.0,0.012499999999999992,0.9762291312217712,Neutral,Neutral,NEGATIVE
822,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,143,18,extinct,,,language,"The language is extinct and poorly documented in spite of its ten sources dating from 1786 to 1936, all short or problematic (see Beeler 1977).",-0.743,-0.2,0.9997612833976746,Negative,Neutral,NEGATIVE
823,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,143,21,extinct,,,language,"The Salinan language, now extinct, was spoken in parts of San Luis Obispo, Monterey, and perhaps also San Benito Counties in California, in territory extending from the ocean to the ridge of the Coast mountain range (Turner 1980:53).",0.0,-0.4,0.9550788998603821,Neutral,Negative,NEGATIVE
824,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,143,25,extinct,,,language,"Kroeber (1904), Harrington (field notes from 1922 and 1932–1933 in the National Anthropological Archives, Smithsonian Institution), and Jacobsen (notes and tapes from 1954 to 1958 on file in the Survey of California and Other Indian Languages, Linguistics Department, University of California, Berkeley) obtained material before the language's extinction, though Mason (1918) is the principal published linguistic study of the language (but see also Turner 1980).",0.0,-0.012499999999999997,0.991066038608551,Neutral,Neutral,POSITIVE
825,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,144,6,extinct,,,language,The Chumashan languages are now extinct; the last speaker of Barbareño died in 1965.,-0.5574,-0.2,0.9981799125671387,Negative,Neutral,NEGATIVE
826,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,145,8,extinct,,,language,"Cochimí is extinct and poorly docuof * { with other vowels was not so free and had mented, but it is clearly related to Yuman (Mixco to be specified in individual instances.",0.3293,-0.08750000000000001,0.9657472372055054,Positive,Neutral,NEGATIVE
827,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,146,21,extinct,,,language,"Another now extinct variety was spoken in the area of Chico, but whether it is a separate language or a dialect of Konkow is not clear.",-0.4168,-0.225,0.9991064667701721,Negative,Neutral,NEGATIVE
828,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,147,10,extinct,,,language,"Saclan, now extinct, was spoken in the eastern parts of Contra Costa County.",0.0,-0.4,0.9861279726028442,Neutral,Negative,NEGATIVE
829,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,147,20,extinct,,,language,"The Costanoan languages were probably all extinct by 1935 (though Harrington left recordings for Mutsun, Rumsen, and Chocheño; Callaghan 1988a:54).",0.0,-0.2,0.9985242486000061,Neutral,Neutral,NEGATIVE
830,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,151,8,extinct,,,language,"in the classification list—which have been identified from colonial and other sources, are generally associated with groups thought to be extinct but nevertheless usually identified as UtoAztecan.",0.0,-0.18125,0.9612659215927124,Neutral,Neutral,NEGATIVE
831,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,154,16,extinct,,,language,"Gabrielino (or GabrieleñoFernandeño) is also extinct; it is clearly a Takic language, but it may have been either an independent branch within Takic or more closely aligned with Serrano.",0.2144,0.05,0.9983046054840088,Neutral,Neutral,NEGATIVE
832,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,157,2,extinct,,,language,"Although extinct Pecos is often placed with Towa, the scant Pecos material remembered by descendants of Pecos at Jemez is not sufficiently clear to demonstrate a Towa identity, but Pecos is clearly a Tanoan language (see Hale and Harris 1979:171).",0.4512,-0.06666666666666665,0.9240494966506958,Positive,Neutral,NEGATIVE
833,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,201,0,extinct,1,,,"183 (117) Maku (Macu) (extinct?] Brazil, Venezuela (see Map 14, no. 145)",0.0,-0.4,0.9793775677680969,Neutral,Negative,NEGATIVE
834,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,159,10,extinct,,,language,"Woccon is one of several extinct languages of Virginia and the Carolinas; it is more closely related to Catawba, known only from a vocabulary of 143 items published in Lawson (1709) (cf.",0.6369,0.019999999999999997,0.9917399883270264,Positive,Neutral,NEGATIVE
835,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,202,0,extinct,1,,,"Tucanoan Western Tucanoan Correguaje (Coreguaje, Caquetá) (Korewahe) Colombia t Macaguaje (Kakawahe) (Piohé) Ecuador, Peru (Dialects: Macaguaje, Siona-Piojé, Angutero/Angotero, Secoya) Teteté (Eteteguaje) (extinct?8) Ecuador, Colombia Orejón (Coto, Payoguaje, Payaguá) (Koto) Peru Yauna ( Jaúna] Colombia Central Tucanoan Cubeo (Cuveo, Kobeua) (Kubewa) Colombia, Brazil Eastern Tucanoan Macuna (Buhagana, Wahana)",0.0,0.0,0.9742257595062256,Neutral,Neutral,NEGATIVE
836,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,205,1,extinct,1,,,[Kulyi] (extinct?),0.0,-0.4,0.9896994233131409,Neutral,Negative,NEGATIVE
837,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,159,14,extinct,,,language,"Later they were scattered—some settled near the Choctaw Nation, in Oklahoma, and some settled among the Cherokee; others remained on a small reservation near Rock Hill, South Carolina, where they are still, although their language is extinct.",0.0,-0.09,0.9880190491676331,Neutral,Neutral,NEGATIVE
838,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,209,6,extinct,1,,,"[Iskonawa) (obsolescent] Peru Cashinahua (Kashinawa Kaxinawa, Tuxinawa) Peru, Brazil Sharanawa (Marinahua, Mastanahua, Parquenahua) Peru, Brazil Yaminawa (Yaminahua) Brazil, Peru, Bolivia tAtsahuaca (Yamiaca) (Atsawaka-Yamiaka language] Peru + Parannawa Acre, Brazil Puinaua (Poyanawa] Acre, Brazil tShipinawa (Xipinahua) Brazil, Bolivia Bolivian branch Karipuna (Karipuná) (extinct/obsolescent?)",0.0,0.0,0.9808779954910278,Neutral,Neutral,NEGATIVE
839,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,209,8,extinct,1,,,"Bolivia Chákobo (Chácobo) Bolivia, Brazil (Dialect: Shinabo) Shaninawa (Xaninaua) (extinct?] Acre, Brazil Sensi Peru Mayoruna-Matsés ([Majoruna), Matse, Matis) Peru, Brazil Tacanan Tacana group Tacana (Tupamasa) (Takana) Bolivia Reyesano (San Borjano, Maropa) Bolivia Araona (Carina, sometimes called Cavina) (obsolescent) Bolivia Cavineña (Kavinenya) Bolivia Chama group Ese'ejja (Ese'eha, Tiatinagua, Chama, Huarayo, Guacanawa, Chuncho)[Ese?exa) Bolivia, Peru tToromona Bolivia be rs obsolescent Bobris 191",0.0,-0.4,0.9881963133811951,Neutral,Negative,NEGATIVE
840,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,210,11,extinct,1,,,[Yamana) (extinct?),0.0,-0.4,0.9909036755561829,Neutral,Negative,NEGATIVE
841,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,218,2,extinct,1,,,"Paraná, Brazil Guajaki (Aché) Paraguay Guarayú group Guarayú (Nañañe) Bolivia, Paraguay Pauserna (extinct/moribund?]",0.0,0.0,0.9875072240829468,Neutral,Neutral,NEGATIVE
842,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,218,5,extinct,1,,,"tSouthern Tupí (Lingua Geral Paulista, Tupi Austral) Brazil Jeral Brazil, Colombia, Venezuela + Potiguara Paraiba, Brazil Cocama [Kokama subgroup] Cocama-Cocamilla (Kokama-Kokamilya] Peru, Brazil, Colombia (Dialects: Cocama, Cocamilla) (Rodrigues (1986:39] lists Kokama as extinct)",0.0,-0.4,0.9971387386322021,Neutral,Negative,NEGATIVE
843,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,218,6,extinct,1,,,"Omagua-Campeva (Omawa-Kampeva) (obsolescent] Peru (Dialects: Omagua, Campeva) (Rodrigues (1986:39) gives Omagua (Kamibeba) as extinct[?]) Araweté Paraná, Brazil Tenetehara group Tapirapé Mato Grosso, Brazil Akwawa (Akuawa) Paraná, Brazil (Dialects: Parakaná, Akuawa, Asurí, Mudjetire, Suru do Tocantins) (Rodrigues (1986:39) lists Akwawa with subvarieties Asuriní do Tocantins, Suruí do Tocantins (Mudjetire), Parakană) Avá (Canoeiro) (obsolescent) Goiás, Brazil Tenetehara Maranhão, Brazil (Dialects:",0.0,-0.4,0.9928619265556335,Neutral,Negative,NEGATIVE
844,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,159,22,extinct,,,language,Both Ofo and Biloxi are now extinct.,0.0,-0.4,0.9975259900093079,Neutral,Negative,NEGATIVE
845,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,219,5,extinct,1,,,"Mundurukú branch Mundurukú Paraná, Alto Maranhão, Brazil Kuruaya (obsolescent) Paraná, Brazil Juruna branch Juruna (obsolescent) Mato Grosso, Brazil Xipaya (Shipaya] Xingu River, Brazil Manitsawá Xingu, Mato Grosso, Brazil Arikem branch tArikem Mato Grosso, Brazil Karitiana Rondônia, Brazil Kabixiana (Kabishiana) (obsolescent) Rondônia, Brazil Tupari branch Tuparí (obsolescent) Rondônia, Brazil Mekens (Mekém, Mequens, Meké) (Amniapé) (obsolescent) Rondônia, Brazil Ayurú (Wayoró, Ajuru, Wayru) (Wayoró) (few/extinct?)",0.0,0.0,0.9788092970848083,Neutral,Neutral,NEGATIVE
846,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,219,6,extinct,1,,,"Rondônia, Brazil (Dialects: Ajurú, Apichum) Makurap Rondônia, Brazil Kepkiriwat (extinct?]",0.0,-0.4,0.9949894547462463,Neutral,Negative,NEGATIVE
847,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,220,18,extinct,1,,,"Kaufman's classification, Cariban Opón-Carare (Opón-Karare] (extinct?]",0.0,-0.4,0.954412043094635,Neutral,Negative,NEGATIVE
848,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,221,0,extinct,1,,,"Cariban (Continued) Kashuyana group Kashuyana-Warikyana (Pauxi) Pará, Brazil (Dialects: Kashuyana, Warikyana) Shikuyana (few] Brazil, Guyana, Venezuela Waiwai group Waiwai (Katawiana, Parukotó) Brazil, Guyana Hixkaryana (Waiboi) (Hishkariana) Alto Maranhão, Brazil North Amazonian branch Yawaperi (Jawapari) group t Boanarí (Bonari) Amazonas, Brazil Yawaperi (Atroari/Atroahí, Waimiri, Krishaná) Amazonas, Roraima, Alto Maranhão, Brazil Paravilyana group Sapará (extinct?]",0.0,-0.30000000000000004,0.9888527393341064,Neutral,Neutral,NEGATIVE
849,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,221,1,extinct,1,,,"Roraima, Brazil Paravilyana subgroup Pawixiana (Pawishiana, Pauxiana) (extinct?)",0.0,-0.4,0.9892709255218506,Neutral,Negative,NEGATIVE
850,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,221,4,extinct,1,,,Purukotó (extinct?],0.0,-0.4,0.9861263632774353,Neutral,Negative,NEGATIVE
851,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,221,7,extinct,1,,,"Makiritare group Makiritare (Maquiritare) Venezuela, Brazil Wajumará (Wayumara) (extinct?]",0.0,-0.4,0.9833287000656128,Neutral,Negative,NEGATIVE
852,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,161,14,extinct,,,language,(41) tAdai (Adaize) Adai 12 is extinct and very poorly documented (see Sibley 1832).,0.0,-0.46,0.9996678829193115,Neutral,Negative,NEGATIVE
853,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,161,17,extinct,,,race,Reports indicate that by 1778 the tribe was almost extinct; they were last reported in 1805 in a small settlement on Lake Macdon (Swanton 1917).,0.0,-0.21666666666666667,0.9873171448707581,Neutral,Neutral,NEGATIVE
854,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,161,20,extinct,,,language,The language has long been extinct.,0.0,-0.225,0.9993353486061096,Neutral,Neutral,NEGATIVE
855,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,163,29,extinct,,,language,"Atakapa(n), now extinct, was spoken from Vermilion Bay and the lower course of Bayou Teche, in Louisiana, to tAtakapan Akokisa Western Atakapa Eastern Atakapa",-0.296,-0.2,0.982117235660553,Neutral,Neutral,NEGATIVE
856,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,164,24,extinct,,,language,The language is extinct.,0.0,-0.4,0.9996089339256287,Neutral,Negative,NEGATIVE
857,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,165,7,extinct,,,language,The language became extinct in the 1930s.,0.0,-0.4,0.9994838237762451,Neutral,Negative,NEGATIVE
858,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,167,10,extinct,,,language,"Broadwell (1991) has argued that two extinct languages, Guale and Yamasee, both once spoken in South Carolina and Georgia, are previously undetected Muskogean languages, belonging to the Northern branch of the family.",-0.3612,-0.2833333333333333,0.7996321320533752,Negative,Neutral,NEGATIVE
859,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,167,20,extinct,,,language,"Timucua (extinct) was spoken in northern Florida, from around Tallahassee to St. John's River near Jacksonville, and southward to Cape Canaveral on the Atlantic and Tampa Bay on the Gulf of Mexico (Swanton 1946:190–91; cf.",0.0,-0.15000000000000002,0.8949492573738098,Neutral,Neutral,NEGATIVE
860,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,168,28,extinct,,,language,Nottaway (extinct and known only from word lists recorded early in the nineteenth century) and Tuscarora are closely related in a subbranch of Northern Iroquoian.,0.0,-0.07500000000000001,0.6293182373046875,Neutral,Neutral,POSITIVE
861,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,173,2,extinct,,,language,The language is extinct and very poorly documented.,0.0,-0.46,0.9997474551200867,Neutral,Negative,NEGATIVE
862,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,175,21,extinct,,,"language, central america","Subtiaba and Tlapanec are closely related languages, though Subtiaba (now extinct) was spoken in Nicaragua and Tlapanec is spoken by about 55,000 people in Guerrero, Mexico.",0.0,-0.2,0.9308708906173706,Neutral,Neutral,POSITIVE
863,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,177,22,extinct,,,"language, central america","Tequistlatecan is composed of three closely related languages: Huamelultec (Lowland Chontal), Highland Chontal, and Tequistlatec (now probably extinct) (Waterhouse 1985).",-0.0258,-0.2,0.9623077511787415,Neutral,Neutral,NEGATIVE
864,uc1.b4903165,Prehistoric foraging in a temperate forest : a linear programming model /,1981,128,12,extinct,,1,animal,Elk (Cervus canadensis) Native elk (or wapiti) have been extinct in Michigan since the nineteenth century.,0.0,-0.4,0.9911289215087891,Neutral,Negative,NEGATIVE
865,uc1.b4903165,Prehistoric foraging in a temperate forest : a linear programming model /,1981,136,9,extinct,,1,animal,"Passenger pigeon is now extinct, but it was once an abundant and economically important game species in eastern North America and particularly in Michigan.",0.296,0.07333333333333332,0.9947710633277893,Neutral,Neutral,POSITIVE
866,uc1.c006937278,"Archeological investigations--II,",1928,231,3,extinct,1,,,"In private life they are so termed till that child dies, but after that period they are called by the name of their next surviving child, or, if they have none, by their own name; and it is not known that they ever mention the name of the child that is extinct.",0.4215,0.04999999999999999,0.9955831170082092,Positive,Neutral,NEGATIVE
867,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,178,23,extinct,,,"language, central america","Jicaque of El Palmar (Western Jicaque), now extinct, is known only from a short vocabulary (published in Membreño 1897:195–6, 233–42; reprinted in Lehmann 1920:654-68).",0.0,-0.1,0.9958983063697815,Neutral,Neutral,NEGATIVE
868,uc1.c006937278,"Archeological investigations--II,",1928,276,0,extinct,1,,,"The following is from Cushman: The ancient Chickasaws, unlike the Choctaws, buried their dead soon after life became extinct; placing in the grave with the corpse, if a man, his clothes, war, and hunting implements, pipe and tobacco, and a few provisions; if a woman or child, the clothes and other little articles the deceased may have prized in life and a few provisions.",-0.9022,-0.1875,0.9634471535682678,Negative,Neutral,NEGATIVE
869,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,184,4,extinct,,,"language, central america","(10) Cuitlatec Guerrero Cuitlatec, 46 also an isolate, has become extinct in recent years (Escalante 1962).",-0.2023,-0.2,0.9983343482017517,Neutral,Neutral,NEGATIVE
870,uc1.c049382774,Proceedings of the Standing Senate Committee on Aboriginal Peoples = Délibérations du Comité sénatorial permanent des peuples autochtones.,1991,34,5,extinct,,1,animal,"When they were told that some of the animal species that they depend on could be extinct in a few years'time, that panicked a lot of people.",-0.4588,-0.30000000000000004,0.9973512887954712,Negative,Neutral,NEGATIVE
871,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,184,21,extinct,,,"language, central america","Sincan is a small family of at least four languages in Guatemala; it is not well known, and the languages are now either extinct or very moribund.",-0.2057,-0.1875,0.9990549683570862,Neutral,Neutral,NEGATIVE
872,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,184,22,extinct,,,"language, central america","Yupiltepeque, also once spoken in Jutiapa, is now extinct (Lehmann 1920:727–68).",0.0,-0.4,0.9988136291503906,Neutral,Negative,NEGATIVE
873,uc1.l0076149707,First Nations in Canada.,1997,7,1,extinct,,1,animal,The mammoth soon became extinct.,0.0,-0.4,0.9991901516914368,Neutral,Negative,NEGATIVE
874,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,185,4,extinct,,,"language, central america","Honduran Lenca is extinct or very nearly so; it was spoken with minor dialect differences in Intibuca, Opatoro, Guajiquiro, Similatón (modern Cabañas), and Santa Elena.49 The two languages are not closely related; Swadesh (1967a:98–9) calculated thirty minimum centuries of divergence.",0.0,-0.024,0.9946700930595398,Neutral,Neutral,NEGATIVE
875,uiug.30112028205406,News letter /,1999,530,13,extinct,,1,animal,They found a considerable number of ash beds which contained the split and broken bones of extinct Pleistocene animals as well as one crudely chipped stone artifact.,-0.3832,-0.35,0.9643343091011047,Negative,Negative,NEGATIVE
876,uiug.30112041848414,The Range Site 2 : the emergent Mississippian Dohack and range phase occupations : (11-S-47) /,1989,295,5,extinct,,1,water,The Range site is a multicomponent site located on the west bank of the now extinct Prairie Lake meander channel within Lake meander channel within the broad alluvial floodplain of of the Mississippi River known as the American Bottom.,0.0,-0.1125,0.960740327835083,Neutral,Neutral,NEGATIVE
877,uiug.30112042926920,Migration and reorganization : the Pueblo IV period in the American Southwest /,1998,97,21,extinct,,1,place,"Mt. Taylor, an extinct volcano at the Table 5.1.",0.0,-0.4,0.9123805165290833,Neutral,Negative,NEGATIVE
878,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,186,1,extinct,,,"language, central america","It was all but extinct when Roberto Weitlaner collected the only known material, forty-three words and phrases (1948a).",0.0,-0.2,0.9973049163818359,Neutral,Neutral,NEGATIVE
879,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,186,11,extinct,,,"language, central america",The Guaicurian languages of Baja California are extinct.,0.0,-0.4,0.9992030262947083,Neutral,Negative,NEGATIVE
880,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,187,8,extinct,,,"language, central america","They merit more investigation; limitations of space prevent their discussion here (see Campbell 1979, Harvey 1972, Longacre 1967, McQuown 1955, Sauer 1934, and Swadesh 1968; see also the list of extinct languages from northern Mexico identified as possibly UtoAztecan in Chapter 4).",0.4404,0.033333333333333326,0.993217408657074,Positive,Neutral,NEGATIVE
881,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,190,9,extinct,,,"language, south america","The language is extinct, known only from a short list of words recorded by Father Christoval Romero, which was included in Captain Sebastián Lanchas de Estrada's account of his travels in 1768 (Rivet 1942).",0.0,-0.13333333333333333,0.9992146492004395,Neutral,Neutral,NEGATIVE
882,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,190,25,extinct,,,"language, south america","Timote is apparently extinct but may survive as Mutú [Loco), thus far an unstudied language; MigliJirajaran tJirajara tAyomán (Ayaman) Gayón Timotean t Timote-Cuica (Miguri, Cuica) (Timote-Kuika language)",0.0,-0.15000000000000002,0.9977030158042908,Neutral,Neutral,NEGATIVE
883,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,191,9,extinct,,,"language, south america","[Kunsa language] Chile, Bolivia, Argentina (see MAP 16; see also MAP 21, no. 11) Adelaar (1991:53—4) lists Atacameño as another extinct language of the highland-Andean region, which has only scarce documentation, but which offers the opportunity for investigation.",0.5719,-0.10000000000000002,0.9916542768478394,Positive,Neutral,POSITIVE
884,uiug.30112063751561,About Indians : a listing of books /,1977,158,30,extinct,,1,animal,"The author points out some factors which adversely affected the fate of the American Indian, for example: extinction of the buffalo and the lack of conservation measures.",-0.5719,0.0,0.9964590668678284,Negative,Neutral,NEGATIVE
885,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,192,0,extinct,,,"language, south america","customarily placed with Paniquitá (Colombia] and extinct Panzaleo; however, because there are scarcely any data on Panzaleo, the classification has no real linguistic basis (Loukotka 1968:245, Constenla Umaña 1991).",-0.296,-0.21666666666666667,0.9996021389961243,Neutral,Neutral,NEGATIVE
886,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,192,16,extinct,,,"language, south america","Also to be considered are the extinct languages: †Huetar (formerly spoken in Costa Rica, perhaps more closely connected with Guatuso), #Old Catío and †Nutabe (dialects of a single language of Colombia), and †Tairona (Colombia).",0.0,0.02571428571428571,0.9910454154014587,Neutral,Neutral,NEGATIVE
887,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,192,18,extinct,,,"language, south america","Other extinct languages which have been proposed as belonging to Chibchan, but for which the meager evidence does not warrant such a conclusion, include Malibu, Mocana, and Cueva (this last is perhaps closer to Chocoan than to Chibchan, Constenla Umaña 1990).",0.0,-0.225,0.993645429611206,Neutral,Neutral,NEGATIVE
888,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,196,25,extinct,,,"language, south america","It is also large in terms of number of languages, with approximately sixty-five, of which thirty-one, unfortunately, are now extinct.",-0.2732,-0.27142857142857146,0.9453428983688354,Neutral,Neutral,POSITIVE
889,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,197,13,extinct,,,"language, south america","He also adduces persuasive evidence from the scant fifteen words recorded in extinct Shebayo (Shebaye) of Trinidad to show that it belongs with the Caribbean group (for example, it appears to have da‘my', and these languages are the only ones which have an alveolar stop and not a nasal for 'first person singular')",-0.296,-0.05000000000000001,0.5503902435302734,Neutral,Neutral,NEGATIVE
890,umn.31951000591768t,Report of archeological investigations.,1976,139,5,extinct,,1,animal,"A few specimens of rare, or now extinct, forms and a large sample of white-tailed deer dentitions were retained by Carnegie Museum Section of Vertebrate Fossils; ivory-billed woodpecker and Carolina parakeet remains are in the collections of the Illinois State Museum; turkey remains are housed in the collections of St. Bonaventure University, St. Bonaventure, New York.",0.0258,0.010129870129870117,0.8869374990463257,Neutral,Neutral,NEGATIVE
891,umn.31951000591768t,Report of archeological investigations.,1976,163,4,extinct,,1,animal,"Voorhies (1969), in a convincing study of the remains of a large deposit of extinct antelope, Merycodus, from the early Pliocene of northeastern Nebraska, found a similar situation in the relative numbers of various elements preserved, similar to that of the Buffalo Site collection and of White's aboriginal sites: A possible mechanism for reducing the number of femora in the death assemblage is pre-depositional scavenger action. . .",-0.2263,0.04675324675324675,0.8654693365097046,Neutral,Neutral,POSITIVE
892,umn.31951000591768t,Report of archeological investigations.,1976,171,11,extinct,,1,animal,"The remains of two extinct species were recorded, possibly three, if the ivory-billed woodpecker is now extinct.",0.0,-0.26666666666666666,0.9962867498397827,Neutral,Neutral,NEGATIVE
893,umn.31951000591768t,Report of archeological investigations.,1976,173,9,extinct,,1,animal,"Carolina parakeet-Conuropsis carolinensis This small green, orange-headed parrot has been extinct since 1914.",0.0,-0.2833333333333334,0.9962460398674011,Neutral,Neutral,NEGATIVE
894,umn.31951000591768t,Report of archeological investigations.,1976,173,10,extinct,,1,animal,"This record, a single humerus, now in the collections of the I11inois State Museum, is the first tangible evidence of this extinct bird from the State of West Virginia.",0.0,-0.07380952380952381,0.8306145668029785,Neutral,Neutral,POSITIVE
895,umn.31951000591768t,Report of archeological investigations.,1976,178,10,extinct,,1,animal,"Among the birds, passenger pigeon and Carolina parakeet are extinct, the ivory-billed woodpecker almost so.",0.0,-0.4,0.9984385371208191,Neutral,Negative,NEGATIVE
896,umn.31951000591768t,Report of archeological investigations.,1976,182,14,extinct,1,,,"Parmalee, Paul W., 1958, Remains of rare and extinct birds from I11 inois Indian sites: The Auk, v. 75, p. 169-176.",0.0,-0.05000000000000002,0.8653842806816101,Neutral,Neutral,POSITIVE
