volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no. separate out 'old settler',"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,before_sentence,after_sentence
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,157,5,Settler,,,,"At the same time, adaptations of oral trickster discourses into written form can be useful modes of resistance that are not forbidden by settler society precisely because the dominant society does not fully understand the discourse and its underlying cultural codes.","131 travel with more awareness of possible consequences. At times, trickster's transgressions signify the importance of the process of cultural adaptation—the need to question boundaries and limits and to adapt customs and conventions to the changing times. In these instances, trickster's transgressions are liberating because they articulate new directions. In order to understand the cultural resonances of trickster stories and the ways in which trickster inverts or transgresses social customs and practices, listeners and readers require some familiarity with the American Indian culture and cultural contexts in which the trickster is situated. Those unfamiliar with the specific cultural codes and allusions will miss the mark.","At the same time, adaptations of oral trickster discourses into written form can be useful modes of resistance that are not forbidden by settler society precisely because the dominant society does not fully understand the discourse and its underlying cultural codes. By articulating cultural differences through trickster discourses written in the language of colonizers, Highway and King subvert colonial discourse from within. Their trickster discourses signify ""the historical movement of hybridity as camouflage ... a space in-between the rules of engagement"" (Bhabha Location 193). Camouflage and humor may well prevent settlers from perceiving the discourse as a threat. Settlers may also undergo a translation/transformation process whereby they collaborate in the decolonization process, helping to undo the very colonial and imperial structures of which they are a part."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,157,8,Settler,,,,Camouflage and humor may well prevent settlers from perceiving the discourse as a threat.,"In order to understand the cultural resonances of trickster stories and the ways in which trickster inverts or transgresses social customs and practices, listeners and readers require some familiarity with the American Indian culture and cultural contexts in which the trickster is situated. Those unfamiliar with the specific cultural codes and allusions will miss the mark. At the same time, adaptations of oral trickster discourses into written form can be useful modes of resistance that are not forbidden by settler society precisely because the dominant society does not fully understand the discourse and its underlying cultural codes. By articulating cultural differences through trickster discourses written in the language of colonizers, Highway and King subvert colonial discourse from within. Their trickster discourses signify ""the historical movement of hybridity as camouflage ... a space in-between the rules of engagement"" (Bhabha Location 193).","Camouflage and humor may well prevent settlers from perceiving the discourse as a threat. Settlers may also undergo a translation/transformation process whereby they collaborate in the decolonization process, helping to undo the very colonial and imperial structures of which they are a part. In Highway's plays and King's short story, Nanabush and Coyote respectively contest colonial rules of recognition and represent alternative paradigms of decolonization and cultural survival. In King's short story, Coyote is a bricoleur who attempts to fix the world. His/her efforts to balance it also involves unsettling colonial rules of recognition."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,158,6,Settler,,,,As we gaze on this panorama much remains invisible to settler eyes.,"Like Maracle and King, Highway offers readers a paradigm for decolonization in which he alters the colonial cultural landscape. Cultures under Construction The United States' and Canada's cultural landscapes are not homogeneous. Their borders are impossible to define with any degree of precision and there are significant regional variations. The entire panorama is in a state of dynamic change. Yet, there are recognizable landmarks (football and hockey fights, congressional and constitutional fights).","As we gaze on this panorama much remains invisible to settler eyes. What we perceive to be the landmarks and sign posts of settler cultural landscapes are the constructions of settlers whose ancestors arrived here within the past five hundred years. Reconstructing colonial cultural landscapes in North America is a matter of survival for American Indians. Through their processes of cultural self-determination, they create new spaces in which to speak. For many American Indians, cultural survival involves continuity with the past."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,158,7,Settler,,,,What we perceive to be the landmarks and sign posts of settler cultural landscapes are the constructions of settlers whose ancestors arrived here within the past five hundred years.,"Cultures under Construction The United States' and Canada's cultural landscapes are not homogeneous. Their borders are impossible to define with any degree of precision and there are significant regional variations. The entire panorama is in a state of dynamic change. Yet, there are recognizable landmarks (football and hockey fights, congressional and constitutional fights). As we gaze on this panorama much remains invisible to settler eyes.","What we perceive to be the landmarks and sign posts of settler cultural landscapes are the constructions of settlers whose ancestors arrived here within the past five hundred years. Reconstructing colonial cultural landscapes in North America is a matter of survival for American Indians. Through their processes of cultural self-determination, they create new spaces in which to speak. For many American Indians, cultural survival involves continuity with the past. American Indian writers can create spaces—discourses of difference(s)—in which settler society is disavowed and no longer ""sublates otherness"" (Bhabha Location 173)."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,158,11,Settler,,,,"American Indian writers can create spaces—discourses of difference(s)—in which settler society is disavowed and no longer ""sublates otherness"" (Bhabha Location 173).","As we gaze on this panorama much remains invisible to settler eyes. What we perceive to be the landmarks and sign posts of settler cultural landscapes are the constructions of settlers whose ancestors arrived here within the past five hundred years. Reconstructing colonial cultural landscapes in North America is a matter of survival for American Indians. Through their processes of cultural self-determination, they create new spaces in which to speak. For many American Indians, cultural survival involves continuity with the past.","American Indian writers can create spaces—discourses of difference(s)—in which settler society is disavowed and no longer ""sublates otherness"" (Bhabha Location 173). Affirming continuity with the past often consists of American Indian engagement with shared social memories of colonization and its deleterious effects. It also involves active rememoration—an affirmation and re-inscription—of their unique social memories that settler society has marginalized and /or erased. Like Maracle, Highway and King subvert settler society precisely by playing in the cultural cracks in-between settler and American Indian societies. In The Rez Sisters (1988) the trickster Nanabush embodies the survival of American Indian cultures despite colonization.7 As Highway explains: Some say that Nanabush left this continent when the white man came."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,158,13,Settler,,,,It also involves active rememoration—an affirmation and re-inscription—of their unique social memories that settler society has marginalized and /or erased.,"Reconstructing colonial cultural landscapes in North America is a matter of survival for American Indians. Through their processes of cultural self-determination, they create new spaces in which to speak. For many American Indians, cultural survival involves continuity with the past. American Indian writers can create spaces—discourses of difference(s)—in which settler society is disavowed and no longer ""sublates otherness"" (Bhabha Location 173). Affirming continuity with the past often consists of American Indian engagement with shared social memories of colonization and its deleterious effects.","It also involves active rememoration—an affirmation and re-inscription—of their unique social memories that settler society has marginalized and /or erased. Like Maracle, Highway and King subvert settler society precisely by playing in the cultural cracks in-between settler and American Indian societies. In The Rez Sisters (1988) the trickster Nanabush embodies the survival of American Indian cultures despite colonization.7 As Highway explains: Some say that Nanabush left this continent when the white man came. We believe he is still here among us—albeit a little worse for wear and tear—having assumed other guises. Without him—and without the spiritual health of this figure—the core of Indian culture would be gone forever, (xii)"
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,158,14,Settler,,,,"Like Maracle, Highway and King subvert settler society precisely by playing in the cultural cracks in-between settler and American Indian societies.","Through their processes of cultural self-determination, they create new spaces in which to speak. For many American Indians, cultural survival involves continuity with the past. American Indian writers can create spaces—discourses of difference(s)—in which settler society is disavowed and no longer ""sublates otherness"" (Bhabha Location 173). Affirming continuity with the past often consists of American Indian engagement with shared social memories of colonization and its deleterious effects. It also involves active rememoration—an affirmation and re-inscription—of their unique social memories that settler society has marginalized and /or erased.","Like Maracle, Highway and King subvert settler society precisely by playing in the cultural cracks in-between settler and American Indian societies. In The Rez Sisters (1988) the trickster Nanabush embodies the survival of American Indian cultures despite colonization.7 As Highway explains: Some say that Nanabush left this continent when the white man came. We believe he is still here among us—albeit a little worse for wear and tear—having assumed other guises. Without him—and without the spiritual health of this figure—the core of Indian culture would be gone forever, (xii)"
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,159,7,Settler,,,,"American Indians can subvert settler society from within by inhabiting spaces in-between law and taboo, English and American Indian languages, God and the Great Spirit.","At the same time, Nanabush exemplifies the ability of American Indians to liberate and heal themselves through affirmation of their cultures. Trickster exists in-between American Indian realms. He/she also ""straddles the consciousness of man and that of God, the Great Spirit"" and ""teaches us about the nature and the meaning of existence on the planet Earth"" (Rez xii). This liberation process indicates the ability that people and their cultures have to adopt survival strategies. Trickster exemplifies adaptability.","American Indians can subvert settler society from within by inhabiting spaces in-between law and taboo, English and American Indian languages, God and the Great Spirit. Able to transmute her/himself, the post-colonial Trickster refutes colonial binary oppositions and definitions.9 Embracing fluidity, he/she can move between realms while belonging to neither. Trickster's refusal to be pinned down and trapped in stereotypes is liberating: ""In trickster narratives the listeners and readers imagine their liberation; the trickster is a sign and the world is 'deconstructed' in a discourse"" (Vizenor Narrative Chance 194). American Indian tricksters embody indeterminacy. Barbara Babcock's view of trickster as a ""liminal figure"" that inhabits inbetween spaces and lives ""interstitially"" is useful when considering the post-colonial trickster (154)."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,159,12,Settler,,,,"The apparent duality that Radin uses to describe traditional tricksters as male/female, human/non-human, good/evil, creator/destroyer, and trickster/duped not only misses the mark when audiences and readers encounter the post-colonial trickster but becomes the mark; the post-colonial trickster exposes and challenges this cultural binarism underlying much of settler thinking and language.","American Indians can subvert settler society from within by inhabiting spaces in-between law and taboo, English and American Indian languages, God and the Great Spirit. Able to transmute her/himself, the post-colonial Trickster refutes colonial binary oppositions and definitions.9 Embracing fluidity, he/she can move between realms while belonging to neither. Trickster's refusal to be pinned down and trapped in stereotypes is liberating: ""In trickster narratives the listeners and readers imagine their liberation; the trickster is a sign and the world is 'deconstructed' in a discourse"" (Vizenor Narrative Chance 194). American Indian tricksters embody indeterminacy. Barbara Babcock's view of trickster as a ""liminal figure"" that inhabits inbetween spaces and lives ""interstitially"" is useful when considering the post-colonial trickster (154).","The apparent duality that Radin uses to describe traditional tricksters as male/female, human/non-human, good/evil, creator/destroyer, and trickster/duped not only misses the mark when audiences and readers encounter the post-colonial trickster but becomes the mark; the post-colonial trickster exposes and challenges this cultural binarism underlying much of settler thinking and language. Nanabush's ambivalent position in The Rez Sisters is evident in his ability to articulate presence in what some perceive as absence.10 Only Marie-Adele and Zhaboonigan perceive trickster's presence. Even then, there are times when they are unaware of him. Marie-Adele gives no indication of her awareness of Nanabush when he plays havoc with her laundry (70). Similarly,"
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,160,6,Settler,,,,"For instance, settler audiences visually observe Nanabush on stage; however, they may or may not see (or validate) American Indians and their diverse cultures.","Nevertheless, Marie-Adele and Zhaboonigan are often aware of him, whereas the other women on the reservation are unaware of Nanabush's presence, and believe he is now absent from their culture. They hope that if they take action to improve conditions on the reservation, then trickster may return. Here, Highway reinforces the idea that ""some say that 'Nanabush' left this continent when the whiteman came"" (xii; emphasis added). Trickster is in-between not only spiritual and natural realms but also seen and unseen realities. Nanabush's straddling of presence-absence suggests that realities exist that some see; others do not see.","For instance, settler audiences visually observe Nanabush on stage; however, they may or may not see (or validate) American Indians and their diverse cultures. To recognize trickster, even if only to perceive his visual presence, is an acknowledgment of trickster's and American Indians' cultural survival. In Dry Lips Oughta Move to Kapuskasing (1989), Highway presents, what he calls, the ""'flip-side' to The Rez Sisters— Nanabush is female"" (12). Unlike his first play, here Highway provides stage directions for a lower as well as an upper realm. The set was ""designed on two levels, the lower of which was the domain of the 'real' Wasaychigan Hill,"" whereas ""the upper level of the set was almost exclusively the realm of Nanabush"" (Dry Lips 9)."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,161,9,Settler,,,,His rape of her with a crucifix symbolizes the way that settler society violated American Indians in the name of Christianity.,"The Cree words displace these English words so that they ""develop an unrecognizability, an inaudibility that makes them strangely alien, as if the meaning they usually convey is absent"" (Imboden 122). Here, and throughout the play, Highway's use of Cree also articulates colonizers' efforts to dispossess American Indians of their languages. Displaced, Zhaboonigan and Dickie Bird symbolize the dispossession and fragmentation of the people on the reservation. Whereas Zhaboonigan lost her parents in a car accident, Dickie Bird, the illegitimate son of Big Joey, is in search of the true identity of his father. Zhaboonigan re-members being raped by white boys, while Dickie Bird Halked perpetuates the victimization that he has experienced when he rapes Nanabush/Patsy (Dry Lips 99).","His rape of her with a crucifix symbolizes the way that settler society violated American Indians in the name of Christianity. In The Rez Sisters men are absent, but figured through Nanabush in the guise of a male dancer. In Dry Lips Oughta Move to Kapuskasing women are absent, but figured through Nanabush in her various appearances as the ""spirit"" of Gazelle Nataways, Patsy Pegahmagahbow, and Black Lady Halked. Nanabush embodies what the men both fear and desire (Dry Lips 14). The inversion of stereotyped gender roles in what Pierre St. Pierre defines as a ""world topsy-turkey"" is depicted by the ""Wasy Wailerettes,"" (the all women hockey team), Spooky Lacroix's knitting, and Zachary's baking (Dry Lips 109)."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,1,Settler,,,,"Having internalized colonialism, these men exhibit the patriarchal values and sexism of settler society.","as Gazelle Nataways, she has big breasts.","Having internalized colonialism, these men exhibit the patriarchal values and sexism of settler society. Big Joey's misogyny, as he explains, stems from his fear of loss of power and is analogous to the domination of American Indians by settler society, ""I hate them fuckin' bitches. Because they—our own women—took the fuckin' power away from us faster than the FBI ever did"" (Dry Lips 120). Zachary's/Nanabush's dream is not only a neat device but also a trickster mirror which exposes and re-presents the poison of colonization. The play enacts the imbalance of power relations, and the human costs of cultural genocide."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,2,Settler,,,,"Big Joey's misogyny, as he explains, stems from his fear of loss of power and is analogous to the domination of American Indians by settler society, ""I hate them fuckin' bitches.","as Gazelle Nataways, she has big breasts. Having internalized colonialism, these men exhibit the patriarchal values and sexism of settler society.","Big Joey's misogyny, as he explains, stems from his fear of loss of power and is analogous to the domination of American Indians by settler society, ""I hate them fuckin' bitches. Because they—our own women—took the fuckin' power away from us faster than the FBI ever did"" (Dry Lips 120). Zachary's/Nanabush's dream is not only a neat device but also a trickster mirror which exposes and re-presents the poison of colonization. The play enacts the imbalance of power relations, and the human costs of cultural genocide. It illustrates how patriarchal colonial structures underlie settler society's racism and sexism."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,6,Settler,,,,It illustrates how patriarchal colonial structures underlie settler society's racism and sexism.,"Having internalized colonialism, these men exhibit the patriarchal values and sexism of settler society. Big Joey's misogyny, as he explains, stems from his fear of loss of power and is analogous to the domination of American Indians by settler society, ""I hate them fuckin' bitches. Because they—our own women—took the fuckin' power away from us faster than the FBI ever did"" (Dry Lips 120). Zachary's/Nanabush's dream is not only a neat device but also a trickster mirror which exposes and re-presents the poison of colonization. The play enacts the imbalance of power relations, and the human costs of cultural genocide.","It illustrates how patriarchal colonial structures underlie settler society's racism and sexism. Nanabush critiques the patriarchal structures in settler society and the sexism that results from these structures. She provides a comic commentary on Marilyn Monroe, a sex symbol in settler society, when a flag drops from the Monroe poster and Nanabush ""farts"" (107). Norma Jean's cinematic persona also embodies the cinematic commodity. The poster of Marilyn is also ""an image of illusion that led to drug abuse and suicide"" which, by the end of the play, ""is exorcised"" (Imboden 119)."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,7,Settler,,,,Nanabush critiques the patriarchal structures in settler society and the sexism that results from these structures.,"Big Joey's misogyny, as he explains, stems from his fear of loss of power and is analogous to the domination of American Indians by settler society, ""I hate them fuckin' bitches. Because they—our own women—took the fuckin' power away from us faster than the FBI ever did"" (Dry Lips 120). Zachary's/Nanabush's dream is not only a neat device but also a trickster mirror which exposes and re-presents the poison of colonization. The play enacts the imbalance of power relations, and the human costs of cultural genocide. It illustrates how patriarchal colonial structures underlie settler society's racism and sexism.","Nanabush critiques the patriarchal structures in settler society and the sexism that results from these structures. She provides a comic commentary on Marilyn Monroe, a sex symbol in settler society, when a flag drops from the Monroe poster and Nanabush ""farts"" (107). Norma Jean's cinematic persona also embodies the cinematic commodity. The poster of Marilyn is also ""an image of illusion that led to drug abuse and suicide"" which, by the end of the play, ""is exorcised"" (Imboden 119). By framing the play as an apparent dream/vision—a dream of a colonized American Indian man—Highway critiques the psychology of those American Indian men who have adopted patriarchal colonial values."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,8,Settler,,,,"She provides a comic commentary on Marilyn Monroe, a sex symbol in settler society, when a flag drops from the Monroe poster and Nanabush ""farts"" (107).","Because they—our own women—took the fuckin' power away from us faster than the FBI ever did"" (Dry Lips 120). Zachary's/Nanabush's dream is not only a neat device but also a trickster mirror which exposes and re-presents the poison of colonization. The play enacts the imbalance of power relations, and the human costs of cultural genocide. It illustrates how patriarchal colonial structures underlie settler society's racism and sexism. Nanabush critiques the patriarchal structures in settler society and the sexism that results from these structures.","She provides a comic commentary on Marilyn Monroe, a sex symbol in settler society, when a flag drops from the Monroe poster and Nanabush ""farts"" (107). Norma Jean's cinematic persona also embodies the cinematic commodity. The poster of Marilyn is also ""an image of illusion that led to drug abuse and suicide"" which, by the end of the play, ""is exorcised"" (Imboden 119). By framing the play as an apparent dream/vision—a dream of a colonized American Indian man—Highway critiques the psychology of those American Indian men who have adopted patriarchal colonial values. The seven men on the reservation are not just distinct individuals, but symbolic of different facets of the colonized American Indian male and manifestations of his dreams and fears."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,13,Settler,,,,"In-between American Indian and settler societies, trickster is the means by which Highway exposes the savagery of Christianity and its civilizing mission.","She provides a comic commentary on Marilyn Monroe, a sex symbol in settler society, when a flag drops from the Monroe poster and Nanabush ""farts"" (107). Norma Jean's cinematic persona also embodies the cinematic commodity. The poster of Marilyn is also ""an image of illusion that led to drug abuse and suicide"" which, by the end of the play, ""is exorcised"" (Imboden 119). By framing the play as an apparent dream/vision—a dream of a colonized American Indian man—Highway critiques the psychology of those American Indian men who have adopted patriarchal colonial values. The seven men on the reservation are not just distinct individuals, but symbolic of different facets of the colonized American Indian male and manifestations of his dreams and fears.","In-between American Indian and settler societies, trickster is the means by which Highway exposes the savagery of Christianity and its civilizing mission. Highway satirically alludes to biblical figures in his choice of names: Spooky LaCroix, Pierre St. Pierre, Simon, and Big Joey. Zhaboonigan appears at the bingo table ""banging a crucifix."" ""The scene is lit so that it looks like 'The Last Supper'"""
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,19,Settler,,,,"As the Bingo Master, Nanabush's garish dress parodies settler society and its emphasis on consumerism, media (talk shows), and materialism.","Highway satirically alludes to biblical figures in his choice of names: Spooky LaCroix, Pierre St. Pierre, Simon, and Big Joey. Zhaboonigan appears at the bingo table ""banging a crucifix."" ""The scene is lit so that it looks like 'The Last Supper'"" (Rez 102).","As the Bingo Master, Nanabush's garish dress parodies settler society and its emphasis on consumerism, media (talk shows), and materialism. Highway satirizes settler society's emphasis on quantity, as well as Toronto's assumed hegemonic importance and centrality in Canada. The stage directions read:"
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,162,20,Settler,,,,"Highway satirizes settler society's emphasis on quantity, as well as Toronto's assumed hegemonic importance and centrality in Canada.","Spooky LaCroix, Pierre St. Pierre, Simon, and Big Joey. Zhaboonigan appears at the bingo table ""banging a crucifix."" ""The scene is lit so that it looks like 'The Last Supper'"" (Rez 102). As the Bingo Master, Nanabush's garish dress parodies settler society and its emphasis on consumerism, media (talk shows), and materialism.","Highway satirizes settler society's emphasis on quantity, as well as Toronto's assumed hegemonic importance and centrality in Canada. The stage directions read:"
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,163,6,Settler,,,,"He does not follow the linear time of settler culture, but moves between past and present, articulating future possibilities.","The Bingo Master—the most beautiful man in the world—comes running up center aisle, cordless mike in hand, dressed to kill: tails, rhinestones, and all. The entire theater is now the bingo palace. We are in: Toronto!!!! (Rez 100) Nanabush has found some cracks, too, in the temporal landscape.","He does not follow the linear time of settler culture, but moves between past and present, articulating future possibilities. He often triggers memories of the past. In the guise of a gull Nanabush attempts to grab Zhaboonigan, which triggers her recollection of being raped. That her rapists were two ""white boys"" {Rez 47) reminds the audience of settler violations of American Indians. Nanabush's ""agonizing contortions"" throughout this scene enact Zhaboonigan's pain, as well as that of colonized American Indians."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,163,9,Settler,,,,"That her rapists were two ""white boys"" {Rez 47) reminds the audience of settler violations of American Indians.","(Rez 100) Nanabush has found some cracks, too, in the temporal landscape. He does not follow the linear time of settler culture, but moves between past and present, articulating future possibilities. He often triggers memories of the past. In the guise of a gull Nanabush attempts to grab Zhaboonigan, which triggers her recollection of being raped.","That her rapists were two ""white boys"" {Rez 47) reminds the audience of settler violations of American Indians. Nanabush's ""agonizing contortions"" throughout this scene enact Zhaboonigan's pain, as well as that of colonized American Indians. Trickster's ambivalence enables him to elude restrictive categories and boundaries; here, for instance, he re-presents victimization without being victimized. In the epigram of Dry Lips Oughta Move to Kapuskasing, Highway cites the words of American Indian leader, Lyle Longclaws, to articulate the problem: ""... before the healing can take place, the poison must first be exposed . . . ."" Nanabush not only enunciates American Indian cultures but also critiques settler society and the cultural baggage it has left with American Indians."
uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,268,0,Settler,1,,,"Bustamante government, accepted by people of Texas, 44 Butchering, 77 Butler, P. M., General, U. S. commissioner to treaty council, 1845, 26 Butter, price of, 85 along, 175 ff.; frontier, 222; see Clear Fork and North Fork of the Brazos Brazos-Santiago, Texas, 45 Breckenridge, Texas, Alfred T. Obenchain killed near, 146 Brenham, Texas, 121 Bridges, W. M., on Barry, 223 Brier Creek, Barry surveys up, 32; hunting bear and turkey on, 59 Brinson, Susan (maternal grandmother), 2 Brock, Benjamin, anecdote of a bear hunt in North Carolina, 8 Brooks, Lieutenant, in Dove Creek Fight, 187 Brown, Mr., 122 Brown, Burr, anecdote about Barry and, 140 Brown County, Comanches raid, 96; Indians ambush Peter Johnson and son of, 97; frontier, 1861, 147; militia of, in Dove Creek Fight, 185, 187 Browning, Mr., with Barry on scout, 106; recovers stolen horses, 119 Brownsville, Texas, frontier, 130 Brushy Creek, 21 Bryant, Mr., killed by Indians, 101 Bryant, Col., carly settler, 21 Bryant, Mary, death, 84 Buchanan County, 103; scouting in, 141 Buckskin, worn by Barry, 222 Buffaloes, 25, 29, 56, 135; between Trinity River and the falls of the Brazos, 20; between Richland and Chambers Crecks, 21; Barry runs down, 31 ff.; hunters, 31; in Leon County, 48; on the Trinity River, 49; near Camp Cooper, 118; on the Clear Fork of the Brazos, 124 ff.; barbecued meat, found in Indian camp, 137, 140; stamp out Indian trail, 138; plentiful between Red River and Camp Brunson, 150; Tonkawas partly subsisted on, 161; plentiful near Red River Station, 167; Captain Totten's men kill, on march to Dove Creek, 189; federal prisoners fed on, 227 Buffalo Bayou, 174 Building, on the frontier, 78 ff.",,"Bustamante government, accepted by people of Texas, 44 Butchering, 77 Butler, P. M., General, U. S. commissioner to treaty council, 1845, 26 Butter, price of, 85 along, 175 ff.; frontier, 222; see Clear Fork and North Fork of the Brazos Brazos-Santiago, Texas, 45 Breckenridge, Texas, Alfred T. Obenchain killed near, 146 Brenham, Texas, 121 Bridges, W. M., on Barry, 223 Brier Creek, Barry surveys up, 32; hunting bear and turkey on, 59 Brinson, Susan (maternal grandmother), 2 Brock, Benjamin, anecdote of a bear hunt in North Carolina, 8 Brooks, Lieutenant, in Dove Creek Fight, 187 Brown, Mr., 122 Brown, Burr, anecdote about Barry and, 140 Brown County, Comanches raid, 96; Indians ambush Peter Johnson and son of, 97; frontier, 1861, 147; militia of, in Dove Creek Fight, 185, 187 Browning, Mr., with Barry on scout, 106; recovers stolen horses, 119 Brownsville, Texas, frontier, 130 Brushy Creek, 21 Bryant, Mr., killed by Indians, 101 Bryant, Col., carly settler, 21 Bryant, Mary, death, 84 Buchanan County, 103; scouting in, 141 Buckskin, worn by Barry, 222 Buffaloes, 25, 29, 56, 135; between Trinity River and the falls of the Brazos, 20; between Richland and Chambers Crecks, 21; Barry runs down, 31 ff.; hunters, 31; in Leon County, 48; on the Trinity River, 49; near Camp Cooper, 118; on the Clear Fork of the Brazos, 124 ff.; barbecued meat, found in Indian camp, 137, 140; stamp out Indian trail, 138; plentiful between Red River and Camp Brunson, 150; Tonkawas partly subsisted on, 161; plentiful near Red River Station, 167; Captain Totten's men kill, on march to Dove Creek, 189; federal prisoners fed on, 227 Buffalo Bayou, 174 Building, on the frontier, 78 ff. Bullet mold, 217 Burleson, Ed., expedition to Canadian River, 138; resigned as major, First Texas Mounted Rifles, 143; lieutenant colonel, Frontier Regiment, 205 Burleson, John, Col., after horse thieves, 121 Burnet County, Fort Croughan in, on frontier line of defense, 146 Bushong, Mr., 139 Caddo Creek, Indian raids on. 106 ff. Caddoes, fight with, near Barton's Creek, 109; friendly, killed by Texans on Comanche reservation, 111; friendly Indians, 113; on lower reservation, Brazos, 157; see Indians, Caddo village Caddo Lake, 16 Caddo reservation, 111, 113, 162; see Caddoes Caddo village, 99, 106, 110 Caesar, a slave, 48 Caldwell, Texas, 121 California, Claudius Barry to, in gold rush of '49, 47; overland mail route, 125; deserters emigrate to, 173 Callahan County, thought suitable place to settle Tonkawas, 161 Camels, Barry suggests, be used in frontier service, 200 Camp Belknap, 148, 154; see Fort Belknap Campbell, Lieutenant, surprised by Indians, 166 Camp Breckenridge, citizens around, refuse to sell supplies for confederate money, 147 Camp Brunson, 150; Tonkawas at, 159; C company at, 166 Camp Colorado, 148, 151; federal caval. ry below, surrenders, 1861, 127; insufficient number of horses to mount men around, 131; headquarters of Col. James M. Norris, 146; Col. McCord requests Tonkawa scouts for service at, 160; Frontier Regiment in confederate serve ice at, 172; deserters around, 173; scouting party regulations at, 183; scarcity of supplies, 1864-65, 198; Barry discharges troops at, 202; proposed stationing of federal troops at, reconstruction days, 206 Camp Cooper, 104, 129, 139, 153; U. S. troops scouting for Indians, 1860, 118; scouting, 124, 125, 138, 141; Col. H. E. McCulloch takes over, 127; C company post, 133; preparations at, for Indian attack, 134;"
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,163,13,Settler,,,,Nanabush not only enunciates American Indian cultures but also critiques settler society and the cultural baggage it has left with American Indians.,"In the guise of a gull Nanabush attempts to grab Zhaboonigan, which triggers her recollection of being raped. That her rapists were two ""white boys"" {Rez 47) reminds the audience of settler violations of American Indians. Nanabush's ""agonizing contortions"" throughout this scene enact Zhaboonigan's pain, as well as that of colonized American Indians. Trickster's ambivalence enables him to elude restrictive categories and boundaries; here, for instance, he re-presents victimization without being victimized. In the epigram of Dry Lips Oughta Move to Kapuskasing, Highway cites the words of American Indian leader, Lyle Longclaws, to articulate the problem: ""... before the healing can take place, the poison must first be exposed . . . .""","Nanabush not only enunciates American Indian cultures but also critiques settler society and the cultural baggage it has left with American Indians. Specifically, she exposes the poison of colonization so that the healing can take place. Nanabush occupies an ambivalent hybrid space in which she travels freely between diverse American Indian and settler cultures. In parodying settler society, and its concept of a patriarchal Christian God, she re-forms it. Highway re-places settler concepts of an omniscient, omnipotent, paternalistic God with the ambivalent, comic trickster."
mdp.39015047452787,Contemporary American Indian writing : unsettling literature /,1999,163,15,Settler,,,,Nanabush occupies an ambivalent hybrid space in which she travels freely between diverse American Indian and settler cultures.,"Nanabush's ""agonizing contortions"" throughout this scene enact Zhaboonigan's pain, as well as that of colonized American Indians. Trickster's ambivalence enables him to elude restrictive categories and boundaries; here, for instance, he re-presents victimization without being victimized. In the epigram of Dry Lips Oughta Move to Kapuskasing, Highway cites the words of American Indian leader, Lyle Longclaws, to articulate the problem: ""... before the healing can take place, the poison must first be exposed . . . ."" Nanabush not only enunciates American Indian cultures but also critiques settler society and the cultural baggage it has left with American Indians. Specifically, she exposes the poison of colonization so that the healing can take place.","Nanabush occupies an ambivalent hybrid space in which she travels freely between diverse American Indian and settler cultures. In parodying settler society, and its concept of a patriarchal Christian God, she re-forms it. Highway re-places settler concepts of an omniscient, omnipotent, paternalistic God with the ambivalent, comic trickster. Nanabush is neither good nor bad, but playfully nonchalant. Zachary appeals to ""God of the Indian!"
